"fov","cellID","x_local_px","y_local_px","x_global_px","y_global_px"
32,27,1204,4231,152279.817108155,-38255.1113230387
32,27,1205,4233,152280.817108155,-38253.1113230387
32,27,1210,4237,152285.817108155,-38249.1113230387
32,27,1212,4238,152287.817108155,-38248.1113230387
32,27,1221,4242,152296.817108155,-38244.1113230387
32,27,1224,4243,152299.817108155,-38243.1113230387
32,28,4048,4238,155123.817108155,-38248.1113230387
32,28,4051,4237,155126.817108155,-38249.1113230387
32,28,4053,4236,155128.817108155,-38250.1113230387
32,28,4073,4224,155148.817108155,-38262.1113230387
32,28,4110,4195,155185.817108155,-38291.1113230387
32,28,4114,4191,155189.817108155,-38295.1113230387
32,28,4114,4183,155189.817108155,-38303.1113230387
32,28,4105,4154,155180.817108155,-38332.1113230387
32,28,4104,4153,155179.817108155,-38333.1113230387
32,28,4101,4151,155176.817108155,-38335.1113230387
32,28,4098,4150,155173.817108155,-38336.1113230387
32,28,4071,4145,155146.817108155,-38341.1113230387
32,28,4057,4144,155132.817108155,-38342.1113230387
32,28,4050,4144,155125.817108155,-38342.1113230387
32,28,4044,4145,155119.817108155,-38341.1113230387
32,28,4014,4151,155089.817108155,-38335.1113230387
32,28,4008,4157,155083.817108155,-38329.1113230387
32,28,4008,4194,155083.817108155,-38292.1113230387
32,28,4012,4199,155087.817108155,-38287.1113230387
32,28,4039,4232,155114.817108155,-38254.1113230387
32,28,4045,4238,155120.817108155,-38248.1113230387
32,29,4241,4239,155316.817108155,-38247.1113230387
32,29,4244,4238,155319.817108155,-38248.1113230387
32,29,4246,4237,155321.817108155,-38249.1113230387
32,29,4254,4232,155329.817108155,-38254.1113230387
32,29,4254,4150,155329.817108155,-38336.1113230387
32,29,4250,4150,155325.817108155,-38336.1113230387
32,29,4238,4153,155313.817108155,-38333.1113230387
32,29,4212,4165,155287.817108155,-38321.1113230387
32,29,4204,4169,155279.817108155,-38317.1113230387
32,29,4202,4173,155277.817108155,-38313.1113230387
32,29,4190,4219,155265.817108155,-38267.1113230387
32,29,4190,4221,155265.817108155,-38265.1113230387
32,29,4192,4222,155267.817108155,-38264.1113230387
32,29,4214,4232,155289.817108155,-38254.1113230387
32,29,4228,4238,155303.817108155,-38248.1113230387
32,29,4231,4239,155306.817108155,-38247.1113230387
32,29,4236,4240,155311.817108155,-38246.1113230387
32,30,3230,4236,154305.817108155,-38250.1113230387
32,30,3263,4215,154338.817108155,-38271.1113230387
32,30,3266,4213,154341.817108155,-38273.1113230387
32,30,3276,4206,154351.817108155,-38280.1113230387
32,30,3297,4190,154372.817108155,-38296.1113230387
32,30,3298,4189,154373.817108155,-38297.1113230387
32,30,3298,4184,154373.817108155,-38302.1113230387
32,30,3297,4179,154372.817108155,-38307.1113230387
32,30,3265,4141,154340.817108155,-38345.1113230387
32,30,3256,4132,154331.817108155,-38354.1113230387
32,30,3253,4132,154328.817108155,-38354.1113230387
32,30,3247,4138,154322.817108155,-38348.1113230387
32,30,3202,4195,154277.817108155,-38291.1113230387
32,30,3202,4202,154277.817108155,-38284.1113230387
32,30,3204,4209,154279.817108155,-38277.1113230387
32,30,3211,4225,154286.817108155,-38261.1113230387
32,30,3212,4227,154287.817108155,-38259.1113230387
32,30,3219,4233,154294.817108155,-38253.1113230387
32,30,3221,4234,154296.817108155,-38252.1113230387
32,30,3224,4235,154299.817108155,-38251.1113230387
32,30,3229,4236,154304.817108155,-38250.1113230387
32,31,4007,4194,155082.817108155,-38292.1113230387
32,31,4009,4180,155084.817108155,-38306.1113230387
32,31,4009,4176,155084.817108155,-38310.1113230387
32,31,4007,4156,155082.817108155,-38330.1113230387
32,31,4000,4149,155075.817108155,-38337.1113230387
32,31,3998,4148,155073.817108155,-38338.1113230387
32,31,3988,4144,155063.817108155,-38342.1113230387
32,31,3985,4143,155060.817108155,-38343.1113230387
32,31,3929,4139,155004.817108155,-38347.1113230387
32,31,3919,4139,154994.817108155,-38347.1113230387
32,31,3914,4140,154989.817108155,-38346.1113230387
32,31,3911,4141,154986.817108155,-38345.1113230387
32,31,3909,4142,154984.817108155,-38344.1113230387
32,31,3885,4168,154960.817108155,-38318.1113230387
32,31,3879,4175,154954.817108155,-38311.1113230387
32,31,3879,4176,154954.817108155,-38310.1113230387
32,31,3880,4195,154955.817108155,-38291.1113230387
32,31,3881,4200,154956.817108155,-38286.1113230387
32,31,3882,4203,154957.817108155,-38283.1113230387
32,31,3884,4208,154959.817108155,-38278.1113230387
32,31,3885,4210,154960.817108155,-38276.1113230387
32,31,3915,4233,154990.817108155,-38253.1113230387
32,32,1984,4234,153059.817108155,-38252.1113230387
32,32,2021,4202,153096.817108155,-38284.1113230387
32,32,2022,4201,153097.817108155,-38285.1113230387
32,32,2023,4199,153098.817108155,-38287.1113230387
32,32,2025,4188,153100.817108155,-38298.1113230387
32,32,2025,4162,153100.817108155,-38324.1113230387
32,32,2023,4152,153098.817108155,-38334.1113230387
32,32,2021,4150,153096.817108155,-38336.1113230387
32,32,2016,4150,153091.817108155,-38336.1113230387
32,32,1961,4159,153036.817108155,-38327.1113230387
32,32,1946,4173,153021.817108155,-38313.1113230387
32,32,1944,4175,153019.817108155,-38311.1113230387
32,32,1939,4181,153014.817108155,-38305.1113230387
32,32,1939,4184,153014.817108155,-38302.1113230387
32,32,1947,4204,153022.817108155,-38282.1113230387
32,32,1954,4221,153029.817108155,-38265.1113230387
32,32,1958,4229,153033.817108155,-38257.1113230387
32,32,1959,4230,153034.817108155,-38256.1113230387
32,32,1963,4231,153038.817108155,-38255.1113230387
32,32,1973,4233,153048.817108155,-38253.1113230387
32,32,1981,4234,153056.817108155,-38252.1113230387
32,33,3007,4233,154082.817108155,-38253.1113230387
32,33,3012,4232,154087.817108155,-38254.1113230387
32,33,3015,4231,154090.817108155,-38255.1113230387
32,33,3017,4230,154092.817108155,-38256.1113230387
32,33,3087,4192,154162.817108155,-38294.1113230387
32,33,3091,4188,154166.817108155,-38298.1113230387
32,33,3092,4186,154167.817108155,-38300.1113230387
32,33,3098,4170,154173.817108155,-38316.1113230387
32,33,3098,4164,154173.817108155,-38322.1113230387
32,33,3097,4159,154172.817108155,-38327.1113230387
32,33,3078,4109,154153.817108155,-38377.1113230387
32,33,3064,4102,154139.817108155,-38384.1113230387
32,33,3055,4099,154130.817108155,-38387.1113230387
32,33,3021,4099,154096.817108155,-38387.1113230387
32,33,3011,4101,154086.817108155,-38385.1113230387
32,33,3008,4102,154083.817108155,-38384.1113230387
32,33,3007,4103,154082.817108155,-38383.1113230387
32,33,3006,4105,154081.817108155,-38381.1113230387
32,33,2998,4123,154073.817108155,-38363.1113230387
32,33,2996,4131,154071.817108155,-38355.1113230387
32,33,2992,4151,154067.817108155,-38335.1113230387
32,33,2984,4195,154059.817108155,-38291.1113230387
32,33,2981,4212,154056.817108155,-38274.1113230387
32,33,2980,4219,154055.817108155,-38267.1113230387
32,33,2980,4221,154055.817108155,-38265.1113230387
32,33,2984,4225,154059.817108155,-38261.1113230387
32,33,2986,4226,154061.817108155,-38260.1113230387
32,33,2998,4231,154073.817108155,-38255.1113230387
32,33,3001,4232,154076.817108155,-38254.1113230387
32,33,3006,4233,154081.817108155,-38253.1113230387
32,34,2301,4230,153376.817108155,-38256.1113230387
32,34,2366,4213,153441.817108155,-38273.1113230387
32,34,2368,4212,153443.817108155,-38274.1113230387
32,34,2375,4190,153450.817108155,-38296.1113230387
32,34,2379,4177,153454.817108155,-38309.1113230387
32,34,2379,4158,153454.817108155,-38328.1113230387
32,34,2378,4155,153453.817108155,-38331.1113230387
32,34,2368,4149,153443.817108155,-38337.1113230387
32,34,2366,4148,153441.817108155,-38338.1113230387
32,34,2351,4143,153426.817108155,-38343.1113230387
32,34,2346,4142,153421.817108155,-38344.1113230387
32,34,2330,4142,153405.817108155,-38344.1113230387
32,34,2325,4143,153400.817108155,-38343.1113230387
32,34,2317,4145,153392.817108155,-38341.1113230387
32,34,2314,4146,153389.817108155,-38340.1113230387
32,34,2304,4151,153379.817108155,-38335.1113230387
32,34,2298,4155,153373.817108155,-38331.1113230387
32,34,2293,4160,153368.817108155,-38326.1113230387
32,34,2289,4176,153364.817108155,-38310.1113230387
32,34,2286,4193,153361.817108155,-38293.1113230387
32,34,2285,4211,153360.817108155,-38275.1113230387
32,34,2285,4225,153360.817108155,-38261.1113230387
32,34,2287,4227,153362.817108155,-38259.1113230387
32,34,2289,4228,153364.817108155,-38258.1113230387
32,34,2292,4229,153367.817108155,-38257.1113230387
32,34,2297,4230,153372.817108155,-38256.1113230387
32,35,2669,4225,153744.817108155,-38261.1113230387
32,35,2672,4224,153747.817108155,-38262.1113230387
32,35,2680,4220,153755.817108155,-38266.1113230387
32,35,2692,4208,153767.817108155,-38278.1113230387
32,35,2692,4200,153767.817108155,-38286.1113230387
32,35,2690,4191,153765.817108155,-38295.1113230387
32,35,2689,4187,153764.817108155,-38299.1113230387
32,35,2687,4180,153762.817108155,-38306.1113230387
32,35,2674,4139,153749.817108155,-38347.1113230387
32,35,2673,4137,153748.817108155,-38349.1113230387
32,35,2672,4136,153747.817108155,-38350.1113230387
32,35,2666,4131,153741.817108155,-38355.1113230387
32,35,2664,4130,153739.817108155,-38356.1113230387
32,35,2655,4127,153730.817108155,-38359.1113230387
32,35,2626,4127,153701.817108155,-38359.1113230387
32,35,2625,4128,153700.817108155,-38358.1113230387
32,35,2621,4134,153696.817108155,-38352.1113230387
32,35,2602,4165,153677.817108155,-38321.1113230387
32,35,2600,4169,153675.817108155,-38317.1113230387
32,35,2600,4176,153675.817108155,-38310.1113230387
32,35,2602,4196,153677.817108155,-38290.1113230387
32,35,2603,4201,153678.817108155,-38285.1113230387
32,35,2605,4206,153680.817108155,-38280.1113230387
32,35,2616,4210,153691.817108155,-38276.1113230387
32,35,2628,4214,153703.817108155,-38272.1113230387
32,35,2665,4225,153740.817108155,-38261.1113230387
32,36,384,4228,151459.817108155,-38258.1113230387
32,36,396,4226,151471.817108155,-38260.1113230387
32,36,401,4225,151476.817108155,-38261.1113230387
32,36,442,4212,151517.817108155,-38274.1113230387
32,36,442,4193,151517.817108155,-38293.1113230387
32,36,439,4179,151514.817108155,-38307.1113230387
32,36,435,4165,151510.817108155,-38321.1113230387
32,36,407,4123,151482.817108155,-38363.1113230387
32,36,406,4122,151481.817108155,-38364.1113230387
32,36,400,4120,151475.817108155,-38366.1113230387
32,36,386,4116,151461.817108155,-38370.1113230387
32,36,378,4116,151453.817108155,-38370.1113230387
32,36,349,4121,151424.817108155,-38365.1113230387
32,36,345,4122,151420.817108155,-38364.1113230387
32,36,342,4123,151417.817108155,-38363.1113230387
32,36,341,4124,151416.817108155,-38362.1113230387
32,36,324,4145,151399.817108155,-38341.1113230387
32,36,323,4147,151398.817108155,-38339.1113230387
32,36,322,4153,151397.817108155,-38333.1113230387
32,36,322,4165,151397.817108155,-38321.1113230387
32,36,324,4186,151399.817108155,-38300.1113230387
32,36,325,4188,151400.817108155,-38298.1113230387
32,36,345,4222,151420.817108155,-38264.1113230387
32,36,349,4224,151424.817108155,-38262.1113230387
32,36,358,4227,151433.817108155,-38259.1113230387
32,36,363,4228,151438.817108155,-38258.1113230387
32,37,3654,4222,154729.817108155,-38264.1113230387
32,37,3656,4221,154731.817108155,-38265.1113230387
32,37,3676,4207,154751.817108155,-38279.1113230387
32,37,3695,4188,154770.817108155,-38298.1113230387
32,37,3696,4186,154771.817108155,-38300.1113230387
32,37,3698,4180,154773.817108155,-38306.1113230387
32,37,3671,4117,154746.817108155,-38369.1113230387
32,37,3670,4117,154745.817108155,-38369.1113230387
32,37,3615,4136,154690.817108155,-38350.1113230387
32,37,3575,4177,154650.817108155,-38309.1113230387
32,37,3573,4183,154648.817108155,-38303.1113230387
32,37,3572,4188,154647.817108155,-38298.1113230387
32,37,3572,4193,154647.817108155,-38293.1113230387
32,37,3573,4198,154648.817108155,-38288.1113230387
32,37,3574,4201,154649.817108155,-38285.1113230387
32,37,3575,4203,154650.817108155,-38283.1113230387
32,37,3579,4208,154654.817108155,-38278.1113230387
32,37,3584,4213,154659.817108155,-38273.1113230387
32,37,3592,4219,154667.817108155,-38267.1113230387
32,37,3594,4220,154669.817108155,-38266.1113230387
32,37,3599,4222,154674.817108155,-38264.1113230387
32,37,3651,4223,154726.817108155,-38263.1113230387
32,38,3775,4214,154850.817108155,-38272.1113230387
32,38,3803,4199,154878.817108155,-38287.1113230387
32,38,3808,4196,154883.817108155,-38290.1113230387
32,38,3817,4169,154892.817108155,-38317.1113230387
32,38,3818,4164,154893.817108155,-38322.1113230387
32,38,3818,4154,154893.817108155,-38332.1113230387
32,38,3817,4149,154892.817108155,-38337.1113230387
32,38,3816,4146,154891.817108155,-38340.1113230387
32,38,3815,4144,154890.817108155,-38342.1113230387
32,38,3803,4126,154878.817108155,-38360.1113230387
32,38,3798,4121,154873.817108155,-38365.1113230387
32,38,3792,4117,154867.817108155,-38369.1113230387
32,38,3790,4116,154865.817108155,-38370.1113230387
32,38,3787,4115,154862.817108155,-38371.1113230387
32,38,3782,4114,154857.817108155,-38372.1113230387
32,38,3760,4116,154835.817108155,-38370.1113230387
32,38,3740,4135,154815.817108155,-38351.1113230387
32,38,3728,4149,154803.817108155,-38337.1113230387
32,38,3702,4181,154777.817108155,-38305.1113230387
32,38,3702,4183,154777.817108155,-38303.1113230387
32,38,3703,4188,154778.817108155,-38298.1113230387
32,38,3705,4196,154780.817108155,-38290.1113230387
32,38,3706,4199,154781.817108155,-38287.1113230387
32,38,3707,4201,154782.817108155,-38285.1113230387
32,38,3708,4202,154783.817108155,-38284.1113230387
32,38,3710,4203,154785.817108155,-38283.1113230387
32,38,3713,4204,154788.817108155,-38282.1113230387
32,38,3744,4213,154819.817108155,-38273.1113230387
32,38,3769,4214,154844.817108155,-38272.1113230387
32,39,754,4224,151829.817108155,-38262.1113230387
32,39,759,4223,151834.817108155,-38263.1113230387
32,39,762,4222,151837.817108155,-38264.1113230387
32,39,764,4221,151839.817108155,-38265.1113230387
32,39,769,4216,151844.817108155,-38270.1113230387
32,39,773,4210,151848.817108155,-38276.1113230387
32,39,774,4208,151849.817108155,-38278.1113230387
32,39,775,4205,151850.817108155,-38281.1113230387
32,39,775,4195,151850.817108155,-38291.1113230387
32,39,774,4192,151849.817108155,-38294.1113230387
32,39,750,4138,151825.817108155,-38348.1113230387
32,39,747,4132,151822.817108155,-38354.1113230387
32,39,741,4124,151816.817108155,-38362.1113230387
32,39,730,4113,151805.817108155,-38373.1113230387
32,39,720,4105,151795.817108155,-38381.1113230387
32,39,718,4104,151793.817108155,-38382.1113230387
32,39,714,4104,151789.817108155,-38382.1113230387
32,39,699,4108,151774.817108155,-38378.1113230387
32,39,660,4121,151735.817108155,-38365.1113230387
32,39,642,4128,151717.817108155,-38358.1113230387
32,39,637,4130,151712.817108155,-38356.1113230387
32,39,635,4131,151710.817108155,-38355.1113230387
32,39,632,4133,151707.817108155,-38353.1113230387
32,39,628,4136,151703.817108155,-38350.1113230387
32,39,627,4137,151702.817108155,-38349.1113230387
32,39,617,4156,151692.817108155,-38330.1113230387
32,39,617,4159,151692.817108155,-38327.1113230387
32,39,621,4163,151696.817108155,-38323.1113230387
32,39,668,4195,151743.817108155,-38291.1113230387
32,39,701,4208,151776.817108155,-38278.1113230387
32,39,746,4223,151821.817108155,-38263.1113230387
32,39,751,4224,151826.817108155,-38262.1113230387
32,40,478,4222,151553.817108155,-38264.1113230387
32,40,483,4221,151558.817108155,-38265.1113230387
32,40,486,4220,151561.817108155,-38266.1113230387
32,40,488,4219,151563.817108155,-38267.1113230387
32,40,493,4214,151568.817108155,-38272.1113230387
32,40,496,4208,151571.817108155,-38278.1113230387
32,40,510,4178,151585.817108155,-38308.1113230387
32,40,516,4164,151591.817108155,-38322.1113230387
32,40,517,4161,151592.817108155,-38325.1113230387
32,40,518,4156,151593.817108155,-38330.1113230387
32,40,518,4148,151593.817108155,-38338.1113230387
32,40,517,4143,151592.817108155,-38343.1113230387
32,40,516,4140,151591.817108155,-38346.1113230387
32,40,513,4134,151588.817108155,-38352.1113230387
32,40,506,4127,151581.817108155,-38359.1113230387
32,40,504,4126,151579.817108155,-38360.1113230387
32,40,491,4124,151566.817108155,-38362.1113230387
32,40,408,4124,151483.817108155,-38362.1113230387
32,40,406,4131,151481.817108155,-38355.1113230387
32,40,406,4132,151481.817108155,-38354.1113230387
32,40,444,4211,151519.817108155,-38275.1113230387
32,40,445,4212,151520.817108155,-38274.1113230387
32,40,468,4220,151543.817108155,-38266.1113230387
32,40,471,4221,151546.817108155,-38265.1113230387
32,40,476,4222,151551.817108155,-38264.1113230387
32,41,942,4222,152017.817108155,-38264.1113230387
32,41,1012,4201,152087.817108155,-38285.1113230387
32,41,1019,4194,152094.817108155,-38292.1113230387
32,41,1023,4188,152098.817108155,-38298.1113230387
32,41,1024,4186,152099.817108155,-38300.1113230387
32,41,1025,4183,152100.817108155,-38303.1113230387
32,41,1025,4163,152100.817108155,-38323.1113230387
32,41,1024,4160,152099.817108155,-38326.1113230387
32,41,1021,4154,152096.817108155,-38332.1113230387
32,41,1020,4153,152095.817108155,-38333.1113230387
32,41,959,4106,152034.817108155,-38380.1113230387
32,41,956,4106,152031.817108155,-38380.1113230387
32,41,877,4118,151952.817108155,-38368.1113230387
32,41,872,4121,151947.817108155,-38365.1113230387
32,41,869,4124,151944.817108155,-38362.1113230387
32,41,869,4134,151944.817108155,-38352.1113230387
32,41,876,4188,151951.817108155,-38298.1113230387
32,41,921,4221,151996.817108155,-38265.1113230387
32,41,926,4222,152001.817108155,-38264.1113230387
32,42,2972,4222,154047.817108155,-38264.1113230387
32,42,2977,4221,154052.817108155,-38265.1113230387
32,42,2979,4220,154054.817108155,-38266.1113230387
32,42,2980,4218,154055.817108155,-38268.1113230387
32,42,2987,4194,154062.817108155,-38292.1113230387
32,42,3006,4104,154081.817108155,-38382.1113230387
32,42,3006,4096,154081.817108155,-38390.1113230387
32,42,3005,4091,154080.817108155,-38395.1113230387
