"fov","cell_ID","Area","AspectRatio","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.MembraneStain_B2M","Max.MembraneStain_B2M","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI"
32,868,7246,0.81,4210,305,155285.817108155,-42181.1113230387,90,111,59,1274,387,5152,1434,7229,84,1399,317,1602
32,869,6453,1.08,3224,306,154299.817108155,-42180.1113230387,109,101,3594,22886,41,3609,361,4047,80,6973,1085,2974
32,870,9549,1.2,2352,300,153427.817108155,-42186.1113230387,126,105,3066,16702,49,5575,495,4452,90,7187,973,3364
32,871,4937,1.37,2850,301,153925.817108155,-42185.1113230387,97,71,3151,18132,62,6222,780,5206,90,6858,1744,4580
32,872,2923,1.27,1506,309,152581.817108155,-42177.1113230387,76,60,5191,26958,30,355,1069,5337,26,309,625,1875
32,873,7110,1.13,1293,297,152368.817108155,-42189.1113230387,116,103,2510,12797,33,336,1253,5764,68,816,863,2722
32,874,6468,0.9,889,296,151964.817108155,-42190.1113230387,90,100,2428,10777,98,3824,1329,7402,104,5225,387,1472
32,875,7878,1.21,1807,288,152882.817108155,-42198.1113230387,122,101,1915,12482,28,5912,389,5043,51,6988,791,2121
32,876,8820,0.97,3106,286,154181.817108155,-42200.1113230387,114,117,2242,17845,53,695,638,4604,52,829,969,3578
32,877,4620,0.95,3343,284,154418.817108155,-42202.1113230387,81,85,1693,17339,184,13795,433,8362,300,17455,1120,2630
32,878,6836,0.98,2538,282,153613.817108155,-42204.1113230387,103,105,4727,39557,57,4718,448,4751,85,6643,919,2630
32,879,5318,1.14,1014,286,152089.817108155,-42200.1113230387,98,86,4477,21400,84,11036,1904,12605,161,14810,571,2325
32,880,8390,1.01,2136,257,153211.817108155,-42229.1113230387,125,124,2807,14201,66,7892,3004,15873,108,8628,623,1978
32,881,4306,1.21,3459,277,154534.817108155,-42209.1113230387,88,73,2155,12986,127,469,569,6975,151,733,1950,4501
32,882,2787,0.64,3404,267,154479.817108155,-42219.1113230387,49,76,2107,9184,87,367,521,2723,86,581,1292,2858
32,883,12944,1.26,1473,230,152548.817108155,-42256.1113230387,171,136,4112,18596,48,6571,1491,9736,67,7889,276,1973
32,884,4533,1.16,1961,270,153036.817108155,-42216.1113230387,87,75,2196,11813,55,6436,714,4481,76,6641,1492,3792
32,885,8861,0.97,3268,247,154343.817108155,-42239.1113230387,111,115,4400,29485,46,6200,652,4020,70,7324,121,808
32,886,7247,0.9,1238,248,152313.817108155,-42238.1113230387,105,117,2908,17846,37,4233,1043,12461,58,6131,589,2484
32,887,8155,1.01,257,240,151332.817108155,-42246.1113230387,111,110,1998,7846,69,2884,1049,4681,109,6053,1142,3335
32,888,5497,0.93,1879,256,152954.817108155,-42230.1113230387,80,86,2794,29218,35,5895,506,4274,62,7406,475,2209
32,889,6829,0.86,1740,226,152815.817108155,-42260.1113230387,96,111,7349,27239,35,491,533,3312,55,817,880,2401
32,890,7548,0.93,1155,237,152230.817108155,-42249.1113230387,99,107,856,9168,29,4589,439,3852,51,7127,1127,3203
32,891,12430,1.53,2984,228,154059.817108155,-42258.1113230387,162,106,4711,28911,64,5544,808,5304,87,7952,705,3408
32,892,7092,1.19,2419,232,153494.817108155,-42254.1113230387,115,97,1944,16793,62,10022,751,7939,109,12492,747,2327
32,893,6014,0.97,3168,233,154243.817108155,-42253.1113230387,96,99,2170,12478,158,6193,453,4804,125,8442,967,2673
32,894,6931,0.57,867,199,151942.817108155,-42287.1113230387,77,136,1963,8940,70,530,2173,11683,75,801,833,3064
32,895,13357,0.83,2851,206,153926.817108155,-42280.1113230387,120,144,3985,20956,63,5784,745,4468,94,10283,358,2112
32,896,7440,0.63,938,218,152013.817108155,-42268.1113230387,74,117,4743,33063,52,3982,1270,4930,79,6164,1147,3537
32,897,2637,0.81,1055,238,152130.817108155,-42248.1113230387,58,72,1776,10067,12,199,515,2570,23,497,385,1485
32,898,4006,1.5,2169,234,153244.817108155,-42252.1113230387,96,64,2838,13124,56,4517,750,7345,73,6505,1087,2271
32,899,5681,0.8,1010,211,152085.817108155,-42275.1113230387,78,98,1891,11713,49,6725,631,4319,87,7373,953,2620
32,900,8420,1.22,2311,217,153386.817108155,-42269.1113230387,126,103,1519,10688,21,5967,257,4570,51,8088,689,2424
32,901,7183,0.72,4192,196,155267.817108155,-42290.1113230387,84,117,127,825,32,789,977,15977,617,4268,938,3436
32,902,4486,1.31,1955,215,153030.817108155,-42271.1113230387,94,72,3517,15314,76,5240,832,4662,113,6504,1331,3527
32,903,10844,1.01,2047,197,153122.817108155,-42289.1113230387,126,125,5221,28923,63,7355,690,4740,86,8889,712,2210
32,904,8431,0.67,1661,195,152736.817108155,-42291.1113230387,91,135,2343,11956,40,5552,603,4649,61,6291,1029,2695
32,905,5398,1.59,3353,212,154428.817108155,-42274.1113230387,111,70,4988,20723,76,1179,1472,11758,93,953,1028,2867
32,906,3842,0.97,3445,205,154520.817108155,-42281.1113230387,77,79,2632,12180,183,4505,569,4370,259,6849,1470,2845
32,907,7381,1.22,1513,191,152588.817108155,-42295.1113230387,115,94,3062,13405,31,5358,764,4437,58,5665,467,1937
32,908,6385,1.2,2488,205,153563.817108155,-42281.1113230387,101,84,2317,14385,27,764,493,5973,32,652,400,1692
32,909,5313,0.85,2228,200,153303.817108155,-42286.1113230387,83,98,3037,21225,32,345,576,2274,51,1028,1158,2298
32,910,9335,1,1808,188,152883.817108155,-42298.1113230387,114,114,945,5427,8,368,143,1639,26,845,845,2254
32,911,10527,1.11,3109,175,154184.817108155,-42311.1113230387,128,115,1508,20503,2027,14719,1896,6105,190,2359,873,3114
32,912,4072,1.11,1205,192,152280.817108155,-42294.1113230387,82,74,1415,6880,37,4918,461,5006,66,6915,667,2059
32,913,8549,0.48,810,153,151885.817108155,-42333.1113230387,78,163,1366,7274,2031,16697,2755,17097,174,7856,996,3605
32,914,3856,0.88,1894,181,152969.817108155,-42305.1113230387,67,76,3106,11883,47,6228,679,5266,80,9346,345,1336
32,915,5039,1.1,2752,196,153827.817108155,-42290.1113230387,86,78,3091,17597,42,6139,503,3813,75,6239,889,2552
32,916,5486,0.78,3482,172,154557.817108155,-42314.1113230387,83,106,2503,19334,122,3531,448,3840,129,5744,1581,3868
32,917,2897,1.81,2151,185,153226.817108155,-42301.1113230387,85,47,3017,12945,32,274,563,2737,41,545,551,1534
32,918,7372,0.97,1595,165,152670.817108155,-42321.1113230387,100,103,2370,15980,21,382,459,2391,30,510,887,2370
32,919,4882,1.05,2293,153,153368.817108155,-42333.1113230387,91,87,6047,28739,39,336,806,7593,65,1162,1381,3154
32,920,4915,1.15,3374,160,154449.817108155,-42326.1113230387,92,80,1875,10560,76,6697,837,6391,107,8215,2112,3916
32,921,10576,0.76,2567,133,153642.817108155,-42353.1113230387,102,135,8722,33960,77,3914,1040,5109,115,7389,849,3163
32,922,6998,1.04,2689,153,153764.817108155,-42333.1113230387,100,96,2112,18696,27,4781,306,3839,57,6481,700,2027
32,923,9899,1.36,2960,142,154035.817108155,-42344.1113230387,133,98,2648,33744,40,4420,565,5243,59,5911,870,3043
32,924,5839,1.1,1964,145,153039.817108155,-42341.1113230387,97,88,1621,13075,74,5244,269,4733,139,9356,846,2181
32,925,5159,0.88,3312,135,154387.817108155,-42351.1113230387,82,93,3709,28953,62,4464,814,3869,93,7341,1307,2600
32,926,4940,0.83,2183,134,153258.817108155,-42352.1113230387,80,96,1838,7608,68,5038,524,3668,105,6286,1768,3673
32,927,8932,0.96,2466,115,153541.817108155,-42371.1113230387,110,115,3119,15880,46,4909,655,5005,69,8108,828,2716
32,928,5034,0.9,4113,142,155188.817108155,-42344.1113230387,79,88,131,785,276,2943,1910,8826,208,2485,394,2167
32,929,6407,1.22,2780,127,153855.817108155,-42359.1113230387,109,89,966,5299,79,11445,410,8719,141,17462,864,2587
32,930,4638,0.89,4036,138,155111.817108155,-42348.1113230387,80,90,126,913,30,294,851,5073,638,4808,729,2318
32,931,3614,1.35,2379,145,153454.817108155,-42341.1113230387,92,68,2078,11275,53,4327,568,5057,111,6805,705,1715
32,932,10286,0.99,1762,115,152837.817108155,-42371.1113230387,121,122,1542,10123,21,5728,297,4221,44,6621,516,2089
32,933,5250,0.83,103,127,151178.817108155,-42359.1113230387,76,92,543,4285,9,222,214,1000,21,375,962,2286
32,934,7953,1.17,1205,116,152280.817108155,-42370.1113230387,119,102,2663,12187,32,5202,870,4416,49,6362,497,1873
32,935,5269,0.96,2257,108,153332.817108155,-42378.1113230387,93,97,2940,14753,29,645,243,1762,51,1091,1427,2815
32,936,5972,0.67,758,109,151833.817108155,-42377.1113230387,78,116,1377,7031,1100,14572,3005,16532,167,5256,825,2460
32,937,5205,1.19,3231,110,154306.817108155,-42376.1113230387,99,83,6740,33461,61,536,613,2527,86,964,1228,3070
32,938,7522,1.23,2045,104,153120.817108155,-42382.1113230387,112,91,1919,12080,65,5866,946,5595,99,9398,868,2243
32,939,5770,0.75,3420,105,154495.817108155,-42381.1113230387,80,107,3673,65191,91,390,746,4203,114,804,1487,3682
32,940,9493,0.84,883,90,151958.817108155,-42396.1113230387,112,133,3506,18130,123,8049,1820,12793,55,10603,744,2720
32,941,9951,0.91,1885,88,152960.817108155,-42398.1113230387,115,126,3147,22952,102,6009,873,7878,73,9462,604,2267
32,942,2659,1.12,2129,126,153204.817108155,-42360.1113230387,65,58,3496,36068,34,440,945,4300,42,594,1481,3622
32,943,8854,0.98,976,95,152051.817108155,-42391.1113230387,105,107,5895,61418,50,5315,605,3886,66,5599,910,3011
32,944,7165,1.54,1308,104,152383.817108155,-42382.1113230387,125,81,2150,14216,60,5001,706,4892,93,7997,434,1749
32,945,4662,1.02,3360,84,154435.817108155,-42402.1113230387,87,85,2840,16064,50,5495,197,3630,78,8175,888,1877
32,946,4913,0.87,1686,98,152761.817108155,-42388.1113230387,74,85,2180,14661,27,1216,411,1501,37,2139,531,1782
32,947,6347,1.17,2368,90,153443.817108155,-42396.1113230387,104,89,6434,33965,45,408,1150,4789,54,843,980,3157
32,948,5336,1.11,1610,91,152685.817108155,-42395.1113230387,89,80,4216,20760,28,599,888,4556,45,739,565,1632
32,949,7013,0.83,4075,70,155150.817108155,-42416.1113230387,99,120,145,1677,359,5211,1892,15040,690,10500,960,3629
32,950,5185,0.71,3467,77,154542.817108155,-42409.1113230387,74,104,1307,5358,138,3140,378,3619,153,6938,1279,3153
32,951,7365,1.28,2668,79,153743.817108155,-42407.1113230387,113,88,3846,22539,51,4722,366,4561,76,7304,696,2251
32,952,10153,1.35,1106,73,152181.817108155,-42413.1113230387,146,108,1912,13547,60,4850,444,3860,108,7453,387,1847
32,953,5528,1.78,2155,76,153230.817108155,-42410.1113230387,123,69,1700,12201,50,7318,501,5083,84,9315,1225,2977
32,954,3216,1.19,2941,79,154016.817108155,-42407.1113230387,75,63,5475,24199,64,5764,1501,5806,95,7882,412,1303
32,955,11404,1.52,3157,72,154232.817108155,-42414.1113230387,160,105,3028,17428,82,6464,485,5026,119,7877,500,2265
32,956,5568,0.98,1975,60,153050.817108155,-42426.1113230387,91,93,3638,16406,35,455,771,3586,43,989,1296,2790
32,957,9289,1.34,2796,63,153871.817108155,-42423.1113230387,133,99,1823,13508,56,5720,357,5245,92,9487,617,2356
32,958,7303,1.35,3003,66,154078.817108155,-42420.1113230387,126,93,4103,24142,53,5881,807,5373,67,7151,188,1589
32,959,5285,0.71,62,55,151137.817108155,-42431.1113230387,77,108,1487,5599,30,3385,643,2783,51,4111,784,2249
32,960,8397,1.1,2286,55,153361.817108155,-42431.1113230387,120,109,3576,26312,48,7019,699,5188,77,8747,1018,3257
32,961,8154,1.14,3283,51,154358.817108155,-42435.1113230387,115,101,6136,35977,62,4545,802,4396,77,5795,916,2714
32,962,6192,0.91,4122,50,155197.817108155,-42436.1113230387,89,98,220,2551,82,4183,1491,6030,141,6199,727,2095
32,963,6710,1.08,1221,46,152296.817108155,-42440.1113230387,98,91,3137,16913,20,337,456,2140,31,562,822,2295
32,964,6879,1.26,1316,41,152391.817108155,-42445.1113230387,101,80,1554,13471,54,5410,545,5077,97,8801,795,2478
32,965,5165,1.01,136,42,151211.817108155,-42444.1113230387,84,83,1707,6562,45,8055,534,5409,67,8889,996,2279
32,966,4968,1.02,843,42,151918.817108155,-42444.1113230387,84,82,3759,23695,482,5896,2155,9098,92,5781,446,1632
32,967,6194,1.47,2058,38,153133.817108155,-42448.1113230387,109,74,867,7739,41,5959,613,5300,79,8947,582,1667
32,968,4789,1.95,2152,30,153227.817108155,-42456.1113230387,113,58,2894,24013,137,8238,586,6356,241,12854,1282,2987
32,969,3864,1.13,1567,37,152642.817108155,-42449.1113230387,81,72,3258,16662,42,455,1338,4226,56,698,889,2499
32,970,9417,2.51,1682,36,152757.817108155,-42450.1113230387,176,70,3751,22522,76,5654,740,4918,93,8605,689,2452
32,971,3663,1.96,1131,25,152206.817108155,-42461.1113230387,94,48,1656,9700,15,220,373,2319,36,454,557,1486
32,972,4722,1.98,2655,29,153730.817108155,-42457.1113230387,111,56,2444,10802,47,3939,412,3749,84,8321,1111,2866
32,973,3575,2.06,1941,26,153016.817108155,-42460.1113230387,103,50,3198,15578,22,191,459,1920,29,673,1658,3266
32,974,4623,2,1833,30,152908.817108155,-42456.1113230387,116,58,3686,23877,50,400,1165,3392,65,816,943,3017
32,975,3392,1.73,1519,28,152594.817108155,-42458.1113230387,95,55,2059,8018,27,247,523,2360,48,605,1113,2527
32,976,1231,2.78,2822,12,153897.817108155,-42474.1113230387,64,23,747,2263,15,128,2215,6893,43,322,72,307
32,977,1681,2.3,2738,16,153813.817108155,-42470.1113230387,69,30,2732,16726,15,191,698,4072,34,528,436,2120
32,978,2301,3.39,316,4240,151391.817108155,-38246.1113230387,112,33,3141,17605,77,546,1112,3034,90,999,818,2083
32,979,3722,1.51,983,4229,152058.817108155,-38257.1113230387,83,55,3101,10898,91,1075,1168,3721,45,572,1103,2572
32,980,1159,2.62,1955,4244,153030.817108155,-38242.1113230387,68,26,5495,18765,68,307,577,1952,57,485,1181,3324
32,981,4126,2.82,2361,4235,153436.817108155,-38251.1113230387,124,44,4211,12876,99,554,3303,19834,81,771,2119,4168
32,982,4122,2.24,2616,4232,153691.817108155,-38254.1113230387,112,50,2969,7988,66,402,1217,11496,79,773,1475,3565
32,983,5093,1.58,3068,4225,154143.817108155,-38261.1113230387,101,64,3112,10543,22,265,1448,14667,58,1004,935,2680
32,984,3920,1.34,3271,4223,154346.817108155,-38263.1113230387,90,67,2038,6899,54,266,1423,6423,80,514,1480,3142
32,985,2449,2.08,3626,4238,154701.817108155,-38248.1113230387,77,37,1643,5835,119,3445,1198,6124,124,6934,646,2027
32,986,2610,1.26,3709,4230,154784.817108155,-38256.1113230387,68,54,3110,15626,53,262,1487,5078,64,880,1216,3434
32,987,2306,1.73,3762,4234,154837.817108155,-38252.1113230387,78,45,1468,8043,64,715,1715,5821,95,2153,1995,3526
32,988,7150,1.17,2471,4212,153546.817108155,-38274.1113230387,105,90,3076,14528,141,5300,4412,59125,156,7150,1818,3644
32,989,5043,1.03,2131,4218,153206.817108155,-38268.1113230387,80,78,4624,15771,88,636,1493,10964,76,715,1830,3890
32,990,5673,0.88,2412,4187,153487.817108155,-38299.1113230387,87,99,4033,12966,102,2307,5173,40817,135,6891,2165,4508
32,991,2570,0.7,1848,4205,152923.817108155,-38281.1113230387,50,71,3517,11419,97,450,1358,3027,74,757,1177,2927
32,992,1684,2.44,41,4195,151116.817108155,-38291.1113230387,78,32,9819,22663,124,484,814,1974,68,810,1071,2015
32,993,5295,1.41,2072,4177,153147.817108155,-38309.1113230387,99,70,3165,9627,79,467,1304,10704,83,793,1820,3729
32,994,9455,0.98,3358,4167,154433.817108155,-38319.1113230387,117,120,1722,7523,87,2079,1242,5178,98,4894,1696,3815
32,995,2954,0.89,3220,4158,154295.817108155,-38328.1113230387,65,73,1362,5642,46,464,1000,6554,66,1412,864,2172
32,996,2650,1.23,2142,4158,153217.817108155,-38328.1113230387,65,53,1882,6453,101,3828,1426,5651,136,6405,679,1793
32,997,2516,1.42,3873,4150,154948.817108155,-38336.1113230387,71,50,1843,10675,71,2557,931,4783,69,5131,527,1614
32,998,2360,1.31,1988,4136,153063.817108155,-38350.1113230387,63,48,3569,9255,85,772,1591,3462,79,750,978,2320
32,999,2161,1.43,3957,4122,155032.817108155,-38364.1113230387,70,49,3428,10129,62,552,1680,9161,35,547,666,1617
32,1000,2672,1.67,2276,4128,153351.817108155,-38358.1113230387,77,46,4313,11895,89,378,4226,13254,98,793,692,1919
32,1001,1383,2,100,4099,151175.817108155,-38387.1113230387,74,37,1509,8766,40,253,610,1765,22,300,664,2016
32,1002,1922,2,1974,4101,153049.817108155,-38385.1113230387,72,36,2155,8938,66,4276,700,4547,69,4675,682,1461
32,1003,3973,1.13,744,4063,151819.817108155,-38423.1113230387,80,71,2168,11144,57,3930,886,5174,89,6401,552,2000
32,1004,3288,1.32,2240,4011,153315.817108155,-38475.1113230387,94,71,2055,9173,106,3745,1323,5629,151,5339,1956,4138
32,1005,9297,0.97,3840,4002,154915.817108155,-38484.1113230387,110,113,2183,13343,25,504,1476,13193,46,1502,1643,4440
32,1006,2636,1.8,407,4015,151482.817108155,-38471.1113230387,81,45,1980,8284,45,344,1258,9425,24,299,588,1772
32,1007,3410,0.99,637,3972,151712.817108155,-38514.1113230387,72,73,3153,21035,65,501,706,4589,40,528,2238,3890
32,1008,7056,1.21,1588,3959,152663.817108155,-38527.1113230387,108,89,3655,13895,68,4548,1186,12011,72,6919,1465,3470
32,1009,3755,0.67,3503,3959,154578.817108155,-38527.1113230387,62,93,2617,9415,197,1374,1618,3576,90,741,1918,4048
32,1010,9841,0.82,2276,3924,153351.817108155,-38562.1113230387,106,129,2992,10690,63,380,1591,5643,69,738,2050,4362
32,1011,5046,1.07,4161,3949,155236.817108155,-38537.1113230387,107,100,112,4351,16,3018,375,4632,46,7254,738,2952
32,1012,7369,0.52,2943,3926,154018.817108155,-38560.1113230387,73,140,1336,6403,106,1089,1301,6470,74,999,1187,3641
32,1013,4184,1.27,581,3937,151656.817108155,-38549.1113230387,84,66,5309,19517,52,339,982,2518,49,519,1468,3773
32,1014,4527,1.11,4053,3911,155128.817108155,-38575.1113230387,100,90,373,3689,33,3445,324,4591,46,4863,1196,3829
32,1015,7606,0.68,3129,3895,154204.817108155,-38591.1113230387,92,135,3700,14146,49,550,1181,3623,54,553,1278,3607
32,1016,3102,0.96,4185,3920,155260.817108155,-38566.1113230387,70,73,129,754,18,889,1140,5111,140,4153,1410,3966
32,1017,3434,1.04,3584,3897,154659.817108155,-38589.1113230387,70,67,2415,6758,76,425,3510,31859,94,1023,845,2419
32,1018,2613,1.08,1343,3911,152418.817108155,-38575.1113230387,68,63,4097,14286,61,522,1258,5490,47,519,947,2358
32,1019,5835,0.92,3473,3873,154548.817108155,-38613.1113230387,99,108,1337,4796,97,3203,1183,6351,128,7171,1214,3083
32,1020,2110,1.2,128,3898,151203.817108155,-38588.1113230387,66,55,2437,9024,138,377,334,1129,125,518,688,1448
32,1021,2971,1.31,175,3879,151250.817108155,-38607.1113230387,72,55,1621,10905,116,3966,370,4025,106,5451,880,2433
32,1022,3726,0.87,3083,3845,154158.817108155,-38641.1113230387,71,82,1149,6867,37,286,1269,3736,53,728,842,2044
32,1023,7446,0.99,4027,3814,155102.817108155,-38672.1113230387,128,129,85,1297,31,3090,576,4891,44,6170,883,3156
32,1024,3607,1.8,177,3833,151252.817108155,-38653.1113230387,99,55,4890,31126,129,2655,714,4482,95,5533,2035,3914
32,1025,5038,1.32,1698,3822,152773.817108155,-38664.1113230387,107,81,3712,12700,56,468,3004,24207,54,747,984,2278
32,1026,3102,0.8,4068,3804,155143.817108155,-38682.1113230387,64,80,145,915,28,235,1022,4697,52,638,843,2247
32,1027,9022,1.09,3032,3793,154107.817108155,-38693.1113230387,117,107,915,6978,57,434,897,4301,65,1327,954,2144
32,1028,4509,1.12,3951,3792,155026.817108155,-38694.1113230387,122,109,169,921,19,258,217,1402,30,431,663,2474
32,1029,4143,0.89,1804,3803,152879.817108155,-38683.1113230387,74,83,6516,23963,59,373,2871,11939,102,1649,704,2091
32,1030,1610,1.04,3843,3820,154918.817108155,-38666.1113230387,47,45,4227,17615,40,255,1016,5202,46,412,344,1215
32,1031,3886,1.37,1745,3799,152820.817108155,-38687.1113230387,86,63,1998,13482,50,448,1115,5141,38,1283,895,2514
32,1032,5488,1.38,1643,3792,152718.817108155,-38694.1113230387,112,81,1263,5885,68,5325,967,5494,50,6625,858,2901
32,1033,5199,1.27,1279,3769,152354.817108155,-38717.1113230387,105,83,2230,21989,47,410,872,3868,39,727,904,3069
32,1034,3832,1.06,3886,3762,154961.817108155,-38724.1113230387,90,85,640,4137,49,391,768,4300,36,869,836,2652
32,1035,2043,0.97,4084,3767,155159.817108155,-38719.1113230387,69,71,223,940,192,2800,1802,5327,182,1110,806,2332
32,1036,2508,1.55,3363,3778,154438.817108155,-38708.1113230387,76,49,1398,5023,83,552,1612,10560,98,1819,670,2277
32,1037,1150,0.25,4246,3764,155321.817108155,-38722.1113230387,19,76,68,376,15,107,2017,8164,577,2012,1389,3575
32,1038,2824,1.21,4194,3768,155269.817108155,-38718.1113230387,74,61,166,694,25,273,3179,11069,197,1233,978,3425
32,1039,7156,1.99,1504,3757,152579.817108155,-38729.1113230387,141,71,693,5247,84,5692,598,4628,45,6187,652,3277
32,1040,2938,1.26,3602,3764,154677.817108155,-38722.1113230387,73,58,1684,8295,62,343,1005,3883,89,594,983,3296
32,1041,1881,1.14,4103,3743,155178.817108155,-38743.1113230387,64,56,164,658,126,1352,1428,5353,203,1157,1169,3477
32,1042,12600,0.9,3220,3707,154295.817108155,-38779.1113230387,125,139,1979,11923,134,3416,1991,16290,175,7106,2042,4878
32,1043,8956,1.27,1920,3721,152995.817108155,-38765.1113230387,126,99,1153,4870,123,3815,1513,6120,202,6500,1297,3695
32,1044,4430,0.92,2926,3718,154001.817108155,-38768.1113230387,78,85,1274,9368,266,3007,2049,6225,161,5251,2404,5959
32,1045,5297,0.98,1652,3715,152727.817108155,-38771.1113230387,85,87,1800,4643,183,1147,2186,11761,76,716,735,2881
32,1046,3145,1.78,240,3710,151315.817108155,-38776.1113230387,103,58,3092,12356,180,938,1411,4349,100,711,1315,3009
32,1047,5741,1.09,4042,3687,155117.817108155,-38799.1113230387,107,98,301,1449,177,1806,1606,9122,388,5231,615,2693
32,1048,4444,1.65,2398,3681,153473.817108155,-38805.1113230387,102,62,7087,54201,132,813,1499,8660,85,652,1471,3052
32,1049,11033,1.45,2520,3677,153595.817108155,-38809.1113230387,144,99,1279,9102,63,1973,1094,6130,91,1272,1015,2534
32,1050,2991,0.83,3490,3690,154565.817108155,-38796.1113230387,57,69,2106,6342,83,2277,2669,9980,113,6579,335,1786
32,1051,2942,1,643,3690,151718.817108155,-38796.1113230387,65,65,2605,9915,58,630,880,2008,61,919,720,1883
32,1052,3214,1.43,2652,3688,153727.817108155,-38798.1113230387,93,65,3060,17541,73,610,1694,5120,70,1338,571,2080
32,1053,6348,1.06,2710,3665,153785.817108155,-38821.1113230387,109,103,2135,15977,90,5540,1593,6692,108,7390,1351,3517
32,1054,5629,1.71,2862,3684,153937.817108155,-38802.1113230387,118,69,1415,7610,226,3696,1786,5964,86,6192,1452,4045
32,1055,3706,1.98,3040,3687,154115.817108155,-38799.1113230387,127,64,2263,29039,52,510,1317,5130,61,868,564,2436
32,1056,2656,1.54,3733,3675,154808.817108155,-38811.1113230387,86,56,3154,17285,94,518,2203,9945,97,753,1507,3788
32,1057,2755,1.09,1785,3672,152860.817108155,-38814.1113230387,63,58,1874,5902,296,2750,2489,6750,125,927,372,1727
32,1058,2650,1.69,3022,3659,154097.817108155,-38827.1113230387,81,48,1705,13587,66,529,1412,4367,61,456,472,1642
32,1059,3693,1.07,2939,3654,154014.817108155,-38832.1113230387,75,70,4496,16811,101,513,2533,12291,64,670,661,1904
32,1060,3957,1.15,3740,3644,154815.817108155,-38842.1113230387,93,81,641,4867,60,312,838,4628,31,354,1795,4370
32,1061,5767,0.92,2007,3629,153082.817108155,-38857.1113230387,99,108,1307,6328,148,3063,1646,6081,112,5246,1024,2965
32,1062,5913,0.96,1117,3621,152192.817108155,-38865.1113230387,103,107,1701,26817,76,4675,575,8733,72,7284,1159,3494
32,1063,1999,0.89,3681,3634,154756.817108155,-38852.1113230387,56,63,2179,11385,100,422,1517,5367,80,599,1870,3397
32,1064,5810,1.89,2758,3634,153833.817108155,-38852.1113230387,138,73,5461,28637,84,2262,1712,6722,59,4338,2671,6270
32,1065,3238,1.4,1886,3627,152961.817108155,-38859.1113230387,77,55,2217,5872,223,633,2220,4978,118,559,521,2434
32,1066,6026,1.71,2812,3615,153887.817108155,-38871.1113230387,128,75,7125,29737,156,1270,2398,19899,90,1048,1278,3258
32,1067,2186,0.76,1991,3605,153066.817108155,-38881.1113230387,48,63,1234,3766,147,408,1777,5057,71,822,1395,3201
32,1068,4050,0.88,3756,3595,154831.817108155,-38891.1113230387,73,83,214,1251,159,1417,1425,6872,35,640,1367,4409
32,1069,1506,0.61,2054,3596,153129.817108155,-38890.1113230387,35,57,482,3429,445,2262,2007,4912,202,1054,534,1795
32,1070,3842,1.31,3649,3574,154724.817108155,-38912.1113230387,94,72,605,6667,103,477,718,3852,36,454,1415,4530
32,1071,3855,1.21,1772,3583,152847.817108155,-38903.1113230387,86,71,3369,5765,190,567,2599,5094,90,525,1150,2728
32,1072,2871,0.9,1689,3583,152764.817108155,-38903.1113230387,60,67,3720,7533,159,626,3109,5472,67,508,507,1075
32,1073,2822,0.97,4187,3575,155262.817108155,-38911.1113230387,64,66,14,365,46,489,1577,7477,452,2286,613,2331
32,1074,2229,0.8,3699,3576,154774.817108155,-38910.1113230387,52,65,274,1012,228,1110,1221,4415,61,2072,643,3271
32,1075,3459,0.89,1733,3557,152808.817108155,-38929.1113230387,75,84,3705,6967,182,1646,2768,4528,72,649,1170,2965
32,1076,4162,1.12,1424,3562,152499.817108155,-38924.1113230387,77,69,2930,6212,176,653,2978,7508,114,1474,1077,3489
32,1077,4055,0.74,2021,3536,153096.817108155,-38950.1113230387,63,85,1115,4103,120,602,1641,6192,58,459,1054,3588
32,1078,3913,1.09,1829,3553,152904.817108155,-38933.1113230387,74,68,3514,6914,178,515,2994,12613,122,1320,1486,4095
32,1079,3749,1.13,2216,3535,153291.817108155,-38951.1113230387,81,72,3402,13509,80,4151,1538,18483,98,6342,860,2423
32,1080,2992,1.22,3116,3546,154191.817108155,-38940.1113230387,83,68,3365,10679,108,463,3889,11546,82,588,1187,3208
32,1081,3717,0.99,1314,3545,152389.817108155,-38941.1113230387,70,71,3025,11416,191,741,2666,9481,93,705,523,2059
32,1082,2815,0.77,2933,3531,154008.817108155,-38955.1113230387,59,77,1733,5200,163,2720,1863,5397,180,4572,2349,4709
32,1083,2260,1.35,2876,3533,153951.817108155,-38953.1113230387,70,52,2103,8387,140,2001,3760,38149,181,4059,3937,5988
32,1084,6042,1.35,1632,3531,152707.817108155,-38955.1113230387,112,83,3692,9463,163,4766,3485,7907,101,6032,1340,4344
32,1085,2827,1.11,1764,3519,152839.817108155,-38967.1113230387,70,63,3079,5918,177,1340,2552,4247,68,675,1845,3954
32,1086,5068,1,3998,3514,155073.817108155,-38972.1113230387,89,89,136,828,712,5036,1331,7385,462,9706,1114,4219
32,1087,4512,1.71,3170,3519,154245.817108155,-38967.1113230387,116,68,3697,12663,104,4255,9435,62417,141,6023,1191,3051
