"fov","cellID","cell","x_local_px","y_local_px","x_global_px","y_global_px"
344,1688,"c_1_344_1688",3240,3849,5257.60849316915,407.952815294266
344,1688,"c_1_344_1688",3238,3845,5255.6037902832,411.962190022071
344,1688,"c_1_344_1688",3220,3797,5237.56146430969,460.074562579394
344,1688,"c_1_344_1688",3220,3790,5237.56146430969,467.090960592032
344,1688,"c_1_344_1688",3222,3788,5239.56616719564,469.095632433891
344,1688,"c_1_344_1688",3226,3786,5243.57557296753,471.100304275751
344,1688,"c_1_344_1688",3227,3786,5244.5779244105,471.100304275751
344,1688,"c_1_344_1688",3233,3788,5250.59203306834,469.095632433891
344,1688,"c_1_344_1688",3237,3790,5254.60143884023,467.090960592032
344,1688,"c_1_344_1688",3264,3806,5281.6649278005,451.053492724896
344,1689,"c_1_344_1689",3331,3850,5348.82148106893,406.950463851293
344,1689,"c_1_344_1689",3259,3874,5276.65317058563,382.894277572632
344,1689,"c_1_344_1689",3258,3872,5275.65081914266,384.898980458578
344,1689,"c_1_344_1689",3256,3859,5273.64611625672,397.929393996795
344,1689,"c_1_344_1689",3256,3852,5273.64611625672,404.945792009433
344,1689,"c_1_344_1689",3265,3806,5282.66727924347,451.053492724896
344,1689,"c_1_344_1689",3282,3788,5299.70675706864,469.095632433891
344,1689,"c_1_344_1689",3288,3786,5305.72086572647,471.100304275751
344,1689,"c_1_344_1689",3293,3786,5310.73262294134,471.100304275751
344,1689,"c_1_344_1689",3301,3794,5318.75143448512,463.081585864226
344,1689,"c_1_344_1689",3307,3802,5324.76554314296,455.062867452701
344,1689,"c_1_344_1689",3311,3808,5328.77494891485,449.048820883036
344,1689,"c_1_344_1689",3315,3816,5332.78385798136,441.030071427425
344,1690,"c_1_344_1690",3536,3826,5554.30154005687,431.00668117404
344,1690,"c_1_344_1690",3498,3860,5516.21268192927,396.927073597908
344,1690,"c_1_344_1690",3487,3859,5505.18681605657,397.929393996795
344,1690,"c_1_344_1690",3470,3807,5488.14684152603,450.051141281923
344,1690,"c_1_344_1690",3470,3806,5488.14684152603,451.053492724896
344,1690,"c_1_344_1690",3472,3799,5490.15154441198,458.069890737534
344,1690,"c_1_344_1690",3480,3792,5498.17035595576,465.086257706086
344,1690,"c_1_344_1690",3484,3790,5502.17976172765,467.090960592032
344,1690,"c_1_344_1690",3496,3786,5514.20797904333,471.100304275751
344,1690,"c_1_344_1690",3507,3786,5525.23384491603,471.100304275751
344,1690,"c_1_344_1690",3517,3787,5535.25686264038,470.097983876864
344,1690,"c_1_344_1690",3526,3789,5544.27802562714,468.093280990919
344,1690,"c_1_344_1690",3535,3820,5553.29918861389,437.020727743705
344,1691,"c_1_344_1691",3115,3838,5132.31605291367,418.978588034709
344,1691,"c_1_344_1691",3066,3857,5083.20132891337,399.934096882741
344,1691,"c_1_344_1691",3047,3864,5064.15665149689,392.917698870103
344,1691,"c_1_344_1691",3043,3858,5060.147245725,398.931745439768
344,1691,"c_1_344_1691",3040,3815,5057.14019139608,442.032422870398
344,1691,"c_1_344_1691",3040,3794,5057.14019139608,463.081585864226
344,1691,"c_1_344_1691",3068,3790,5085.20603179932,467.090960592032
344,1691,"c_1_344_1691",3069,3790,5086.20838324229,467.090960592032
344,1691,"c_1_344_1691",3105,3820,5122.29253848394,437.020727743705
344,1691,"c_1_344_1691",3113,3828,5130.31135002772,429.001978288094
344,1692,"c_1_344_1692",4254,3862,6273.98242553075,394.922370711962
344,1692,"c_1_344_1692",4248,3863,6267.96831687292,393.920050313075
344,1692,"c_1_344_1692",4224,3857,6243.91237894694,399.934096882741
344,1692,"c_1_344_1692",4220,3855,6239.90297317505,401.938768724601
344,1692,"c_1_344_1692",4214,3851,6233.88886451721,405.948143452406
344,1692,"c_1_344_1692",4214,3844,6233.88886451721,412.964510420958
344,1692,"c_1_344_1692",4216,3828,6235.89356740316,429.001978288094
344,1692,"c_1_344_1692",4222,3794,6241.907676061,463.081585864226
344,1692,"c_1_344_1692",4224,3790,6243.91237894694,467.090960592032
344,1692,"c_1_344_1692",4231,3790,6250.92883904775,467.090960592032
344,1692,"c_1_344_1692",4241,3792,6260.95185677211,465.086257706086
344,1692,"c_1_344_1692",4251,3795,6270.97537120183,462.079234421253
344,1692,"c_1_344_1692",4254,3796,6273.98242553075,461.076914022366
344,1693,"c_1_344_1693",3239,3846,5256.60614172618,410.959838579098
344,1693,"c_1_344_1693",3196,3857,5213.50552638372,399.934096882741
344,1693,"c_1_344_1693",3192,3853,5209.49612061183,403.94344056646
344,1693,"c_1_344_1693",3174,3815,5191.45379463832,442.032422870398
344,1693,"c_1_344_1693",3174,3814,5191.45379463832,443.03477431337
344,1693,"c_1_344_1693",3194,3804,5211.50082349777,453.058164566755
344,1693,"c_1_344_1693",3218,3794,5235.55676142375,463.081585864226
344,1693,"c_1_344_1693",3219,3794,5236.55911286672,463.081585864226
344,1693,"c_1_344_1693",3231,3818,5248.58733018239,439.025399585565
344,1693,"c_1_344_1693",3235,3830,5252.59673595429,426.997306446234
344,1694,"c_1_344_1694",2670,3890,4686.27413113912,366.856840749582
344,1694,"c_1_344_1694",2608,3986,4624.12883838018,270.632064590852
344,1694,"c_1_344_1694",2604,3985,4620.11943260829,271.634416033824
344,1694,"c_1_344_1694",2601,3982,4617.11237827937,274.641439318657
344,1694,"c_1_344_1694",2598,3978,4614.10532395045,278.650814046462
344,1694,"c_1_344_1694",2596,3975,4612.10062106451,281.657837331295
344,1694,"c_1_344_1694",2588,3961,4604.08180952072,295.690602312485
344,1694,"c_1_344_1694",2584,3953,4600.0729004542,303.70932072401
344,1694,"c_1_344_1694",2545,3805,4560.98119417826,452.055844167868
344,1694,"c_1_344_1694",2550,3800,4565.99295139313,457.067539294561
344,1694,"c_1_344_1694",2555,3796,4571.00470860799,461.076914022366
344,1694,"c_1_344_1694",2581,3780,4597.06584612529,477.114350845416
344,1694,"c_1_344_1694",2582,3780,4598.06819756826,477.114350845416
344,1694,"c_1_344_1694",2587,3781,4603.07945807775,476.11203044653
344,1694,"c_1_344_1694",2596,3784,4612.10062106451,473.105007161697
344,1694,"c_1_344_1694",2606,3789,4622.12413549423,468.093280990919
344,1694,"c_1_344_1694",2612,3793,4628.13824415207,464.083937307199
344,1694,"c_1_344_1694",2626,3807,4642.17116435369,450.051141281923
344,1694,"c_1_344_1694",2634,3816,4650.18997589747,441.030071427425
344,1694,"c_1_344_1694",2639,3822,4655.20123640696,435.01602485776
344,1694,"c_1_344_1694",2659,3858,4675.24826526642,398.931745439768
344,1694,"c_1_344_1694",2660,3860,4676.25061670939,396.927073597908
344,1694,"c_1_344_1694",2666,3874,4682.26472536723,382.894277572632
344,1694,"c_1_344_1694",2667,3877,4683.2670768102,379.887254287799
344,1694,"c_1_344_1694",2669,3885,4685.27177969615,371.868535876274
344,1695,"c_1_344_1695",3487,3852,5505.18681605657,404.945792009433
344,1695,"c_1_344_1695",3450,3882,5468.10030937195,374.875559161107
344,1695,"c_1_344_1695",3445,3881,5463.08855215708,375.87791060408
344,1695,"c_1_344_1695",3436,3878,5454.06738917033,378.884933888912
344,1695,"c_1_344_1695",3434,3877,5452.06268628438,379.887254287799
344,1695,"c_1_344_1695",3421,3864,5439.03211752574,392.917698870103
344,1695,"c_1_344_1695",3420,3862,5438.02976608277,394.922370711962
344,1695,"c_1_344_1695",3417,3853,5435.02271175385,403.94344056646
344,1695,"c_1_344_1695",3414,3838,5432.01565742493,418.978588034709
344,1695,"c_1_344_1695",3414,3827,5432.01565742493,430.004329731067
344,1695,"c_1_344_1695",3415,3822,5433.0180088679,435.01602485776
344,1695,"c_1_344_1695",3418,3813,5436.02506319682,444.037094712257
344,1695,"c_1_344_1695",3427,3795,5445.04622618357,462.079234421253
344,1695,"c_1_344_1695",3431,3789,5449.05563195547,468.093280990919
344,1695,"c_1_344_1695",3434,3786,5452.06268628438,471.100304275751
344,1695,"c_1_344_1695",3436,3786,5454.06738917033,471.100304275751
344,1695,"c_1_344_1695",3439,3787,5457.07444349925,470.097983876864
344,1695,"c_1_344_1695",3467,3797,5485.13978719711,460.074562579394
344,1695,"c_1_344_1695",3471,3799,5489.14919296901,458.069890737534
344,1695,"c_1_344_1695",3483,3836,5501.17741028468,420.983259876569
344,1696,"c_1_344_1696",3662,3860,5680.59633175532,396.927073597908
344,1696,"c_1_344_1696",3638,3911,5656.54039382935,345.807677755753
344,1696,"c_1_344_1696",3620,3905,5638.49806785584,351.821724325419
344,1696,"c_1_344_1696",3604,3899,5622.46094147364,357.835770895084
344,1696,"c_1_344_1696",3594,3889,5612.43742704392,367.859161148469
344,1696,"c_1_344_1696",3590,3883,5608.42802127202,373.873207718134
344,1696,"c_1_344_1696",3582,3869,5600.40920972824,387.90600374341
344,1696,"c_1_344_1696",3572,3851,5590.38569529851,405.948143452406
344,1696,"c_1_344_1696",3572,3850,5590.38569529851,406.950463851293
344,1696,"c_1_344_1696",3596,3804,5614.44212992986,453.058164566755
344,1696,"c_1_344_1696",3600,3800,5618.45153570175,457.067539294561
344,1696,"c_1_344_1696",3615,3793,5633.48631064097,464.083937307199
344,1696,"c_1_344_1696",3616,3793,5634.48866208394,464.083937307199
344,1696,"c_1_344_1696",3617,3794,5635.49101352692,463.081585864226
344,1696,"c_1_344_1696",3649,3830,5667.56625970205,426.997306446234
344,1696,"c_1_344_1696",3653,3836,5671.57566547394,420.983259876569
344,1696,"c_1_344_1696",3658,3846,5676.58692598343,410.959838579098
344,1696,"c_1_344_1696",3661,3855,5679.59398031235,401.938768724601
344,1697,"c_1_344_1697",4077,3854,6096.56820694606,402.941120167573
344,1697,"c_1_344_1697",4044,3881,6063.49060932795,375.87791060408
344,1697,"c_1_344_1697",4042,3879,6061.48640314738,377.882582445939
344,1697,"c_1_344_1697",4014,3839,6033.42056274414,417.976236591737
344,1697,"c_1_344_1697",4008,3827,6027.40645408631,430.004329731067
344,1697,"c_1_344_1697",4008,3826,6027.40645408631,431.00668117404
344,1697,"c_1_344_1697",4009,3807,6028.40880552928,450.051141281923
344,1697,"c_1_344_1697",4019,3797,6038.43231995901,460.074562579394
344,1697,"c_1_344_1697",4025,3794,6044.44642861684,463.081585864226
344,1697,"c_1_344_1697",4031,3792,6050.46053727468,465.086257706086
344,1697,"c_1_344_1697",4039,3792,6058.47934881846,465.086257706086
344,1697,"c_1_344_1697",4047,3793,6066.49766365687,464.083937307199
344,1697,"c_1_344_1697",4052,3799,6071.50942087174,458.069890737534
344,1697,"c_1_344_1697",4055,3804,6074.51647520065,453.058164566755
344,1697,"c_1_344_1697",4057,3808,6076.5211780866,449.048820883036
344,1698,"c_1_344_1698",3193,3854,5210.4984720548,402.941120167573
344,1698,"c_1_344_1698",3174,3875,5191.45379463832,381.891957173745
344,1698,"c_1_344_1698",3118,3845,5135.32310724258,411.962190022071
344,1698,"c_1_344_1698",3116,3843,5133.31840435664,413.966861863931
344,1698,"c_1_344_1698",3114,3837,5131.31370147069,419.980908433596
344,1698,"c_1_344_1698",3114,3830,5131.31370147069,426.997306446234
344,1698,"c_1_344_1698",3116,3828,5133.31840435664,429.001978288094
344,1698,"c_1_344_1698",3120,3826,5137.32731342316,431.00668117404
344,1698,"c_1_344_1698",3154,3812,5171.40726248423,445.03944615523
344,1698,"c_1_344_1698",3165,3812,5182.43312835693,445.03944615523
344,1698,"c_1_344_1698",3173,3814,5190.45144319534,443.03477431337
344,1698,"c_1_344_1698",3179,3820,5196.46555185318,437.020727743705
344,1698,"c_1_344_1698",3183,3828,5200.47495762507,429.001978288094
344,1698,"c_1_344_1698",3191,3848,5208.49376916886,408.955166737239
344,1699,"c_1_344_1699",2587,3886,4603.07945807775,370.866184433301
344,1699,"c_1_344_1699",2586,3927,4602.07760334015,329.770209888617
344,1699,"c_1_344_1699",2570,3951,4586.03998025258,305.714023609956
344,1699,"c_1_344_1699",2549,3954,4564.99059995016,302.707000325124
344,1699,"c_1_344_1699",2536,3947,4551.96052789688,309.723367293676
344,1699,"c_1_344_1699",2515,3926,4530.91114759445,330.77256133159
344,1699,"c_1_344_1699",2507,3916,4522.89233605067,340.795951584975
344,1699,"c_1_344_1699",2506,3914,4521.8899846077,342.800654470921
344,1699,"c_1_344_1699",2499,3893,4514.87352450689,363.849817464749
344,1699,"c_1_344_1699",2497,3885,4512.86882162094,371.868535876274
344,1699,"c_1_344_1699",2494,3870,4509.86176729202,386.903652300437
344,1699,"c_1_344_1699",2494,3863,4509.86176729202,393.920050313075
344,1699,"c_1_344_1699",2495,3858,4510.864118735,398.931745439768
344,1699,"c_1_344_1699",2496,3855,4511.86647017797,401.938768724601
344,1699,"c_1_344_1699",2499,3849,4514.87352450689,407.952815294266
344,1699,"c_1_344_1699",2521,3812,4536.92525625229,445.03944615523
344,1699,"c_1_344_1699",2526,3807,4541.93701346715,450.051141281923
344,1699,"c_1_344_1699",2528,3806,4543.9417163531,451.053492724896
344,1699,"c_1_344_1699",2531,3805,4546.94877068202,452.055844167868
344,1699,"c_1_344_1699",2536,3804,4551.96052789688,453.058164566755
344,1699,"c_1_344_1699",2540,3804,4555.9694369634,453.058164566755
344,1699,"c_1_344_1699",2544,3805,4559.97884273529,452.055844167868
344,1699,"c_1_344_1699",2545,3806,4560.98119417826,451.053492724896
344,1699,"c_1_344_1699",2550,3813,4565.99295139313,444.037094712257
344,1699,"c_1_344_1699",2552,3816,4567.99765427907,441.030071427425
344,1699,"c_1_344_1699",2575,3852,4591.05173746745,404.945792009433
344,1699,"c_1_344_1699",2577,3856,4593.05644035339,400.936417281628
344,1699,"c_1_344_1699",2583,3872,4599.07054901123,384.898980458578
344,1699,"c_1_344_1699",2585,3878,4601.07525189718,378.884933888912
344,1700,"c_1_344_1700",3971,3870,5990.31994740168,386.903652300437
344,1700,"c_1_344_1700",3964,3886,5983.30348730087,370.866184433301
344,1700,"c_1_344_1700",3950,3901,5969.27056709925,355.831068009138
344,1700,"c_1_344_1700",3929,3899,5948.2216835022,357.835770895084
344,1700,"c_1_344_1700",3926,3898,5945.21462917328,358.838091293971
344,1700,"c_1_344_1700",3916,3894,5935.19111474355,362.847466021776
344,1700,"c_1_344_1700",3914,3893,5933.18641185761,363.849817464749
344,1700,"c_1_344_1700",3904,3887,5923.16289742788,369.863864034414
344,1700,"c_1_344_1700",3895,3878,5914.1422311465,378.884933888912
344,1700,"c_1_344_1700",3894,3876,5913.13987970352,380.889605730772
344,1700,"c_1_344_1700",3894,3875,5913.13987970352,381.891957173745
344,1700,"c_1_344_1700",3904,3840,5923.16289742788,416.973885148764
344,1700,"c_1_344_1700",3912,3820,5931.18170897166,437.020727743705
344,1700,"c_1_344_1700",3913,3820,5932.18406041463,437.020727743705
344,1700,"c_1_344_1700",3967,3864,5986.31054162979,392.917698870103
344,1701,"c_1_344_1701",3609,3900,5627.47220198313,356.833419452111
344,1701,"c_1_344_1701",3582,3952,5600.40920972824,304.711672166983
344,1701,"c_1_344_1701",3542,3988,5560.3156487147,268.627392748992
344,1701,"c_1_344_1701",3537,3987,5555.30389149984,269.629744191965
344,1701,"c_1_344_1701",3534,3986,5552.29683717092,270.632064590852
344,1701,"c_1_344_1701",3532,3985,5550.29213428497,271.634416033824
344,1701,"c_1_344_1701",3525,3978,5543.27567418416,278.650814046462
344,1701,"c_1_344_1701",3524,3976,5542.27332274119,280.655485888322
344,1701,"c_1_344_1701",3490,3906,5508.19387038549,350.819372882446
344,1701,"c_1_344_1701",3487,3897,5505.18681605657,359.840442736944
344,1701,"c_1_344_1701",3486,3892,5504.1844646136,364.852137863636
344,1701,"c_1_344_1701",3484,3866,5502.17976172765,390.913027028243
344,1701,"c_1_344_1701",3487,3860,5505.18681605657,396.927073597908
344,1701,"c_1_344_1701",3536,3822,5554.30154005687,435.01602485776
344,1701,"c_1_344_1701",3539,3822,5557.30859438578,435.01602485776
344,1701,"c_1_344_1701",3547,3824,5565.32740592957,433.0113530159
344,1701,"c_1_344_1701",3553,3828,5571.3415145874,429.001978288094
344,1701,"c_1_344_1701",3559,3834,5577.35512653987,422.987931718429
344,1701,"c_1_344_1701",3571,3848,5589.38334385554,408.955166737239
344,1702,"c_1_344_1702",2904,3886,4920.82188526789,370.866184433301
344,1702,"c_1_344_1702",2882,3904,4898.77015352249,352.824044724306
344,1702,"c_1_344_1702",2836,3909,4852.66248385112,347.812349597613
344,1702,"c_1_344_1702",2804,3900,4820.58773438136,356.833419452111
344,1702,"c_1_344_1702",2798,3860,4814.57362572352,396.927073597908
344,1702,"c_1_344_1702",2798,3835,4814.57362572352,421.985611319542
344,1702,"c_1_344_1702",2799,3830,4815.57597716649,426.997306446234
344,1702,"c_1_344_1702",2800,3827,4816.57832860947,430.004329731067
344,1702,"c_1_344_1702",2803,3821,4819.58538293839,436.018376300732
344,1702,"c_1_344_1702",2811,3813,4827.60419448217,444.037094712257
344,1702,"c_1_344_1702",2817,3810,4833.61830314001,447.04411799709
344,1702,"c_1_344_1702",2829,3809,4845.64602375031,448.046469440063
344,1702,"c_1_344_1702",2841,3809,4857.67424106598,448.046469440063
344,1702,"c_1_344_1702",2850,3812,4866.69540405273,445.03944615523
344,1702,"c_1_344_1702",2852,3813,4868.70010693868,444.037094712257
344,1702,"c_1_344_1702",2866,3821,4882.7330271403,436.018376300732
344,1702,"c_1_344_1702",2872,3825,4888.74713579814,432.009001572927
344,1702,"c_1_344_1702",2881,3834,4897.76780207952,422.987931718429
344,1702,"c_1_344_1702",2900,3872,4916.812479496,384.898980458578
344,1702,"c_1_344_1702",2903,3881,4919.81953382492,375.87791060408
344,1703,"c_1_344_1703",4043,3880,6062.48825788498,376.880231002967
344,1703,"c_1_344_1703",4012,3915,6031.4158598582,341.798303027948
344,1703,"c_1_344_1703",3970,3883,5989.31759595871,373.873207718134
344,1703,"c_1_344_1703",3968,3881,5987.31289307276,375.87791060408
344,1703,"c_1_344_1703",3968,3878,5987.31289307276,378.884933888912
344,1703,"c_1_344_1703",3972,3872,5991.32229884466,384.898980458578
344,1703,"c_1_344_1703",4010,3832,6029.41115697225,424.992634604375
344,1703,"c_1_344_1703",4011,3832,6030.41350841522,424.992634604375
344,1703,"c_1_344_1703",4025,3850,6044.44642861684,406.950463851293
344,1703,"c_1_344_1703",4031,3858,6050.46053727468,398.931745439768
344,1703,"c_1_344_1703",4039,3870,6058.47934881846,386.903652300437
344,1703,"c_1_344_1703",4041,3874,6060.48405170441,382.894277572632
344,1704,"c_1_344_1704",4151,3865,6170.7412203153,391.91534742713
344,1704,"c_1_344_1704",4122,3889,6141.67352517446,367.859161148469
344,1704,"c_1_344_1704",4113,3880,6132.6523621877,376.880231002967
344,1704,"c_1_344_1704",4108,3873,6127.64060497284,383.896629015605
344,1704,"c_1_344_1704",4106,3869,6125.63590208689,387.90600374341
344,1704,"c_1_344_1704",4106,3864,6125.63590208689,392.917698870103
344,1704,"c_1_344_1704",4118,3838,6137.66411940257,418.978588034709
344,1704,"c_1_344_1704",4122,3834,6141.67352517446,422.987931718429
344,1704,"c_1_344_1704",4124,3834,6143.67822806041,422.987931718429
344,1704,"c_1_344_1704",4132,3841,6151.69703960419,415.971533705791
344,1704,"c_1_344_1704",4134,3843,6153.70174249013,413.966861863931
344,1704,"c_1_344_1704",4148,3859,6167.73416598638,397.929393996795
344,1705,"c_1_344_1705",3175,3876,5192.45614608129,380.889605730772
344,1705,"c_1_344_1705",3160,3927,5177.42137114207,329.770209888617
344,1705,"c_1_344_1705",3150,3922,5167.39785671234,334.78190501531
344,1705,"c_1_344_1705",3148,3920,5165.3931538264,336.786607901255
344,1705,"c_1_344_1705",3118,3887,5135.32310724258,369.863864034414
344,1705,"c_1_344_1705",3110,3875,5127.3042956988,381.891957173745
344,1705,"c_1_344_1705",3104,3863,5121.29018704097,393.920050313075
344,1705,"c_1_344_1705",3104,3856,5121.29018704097,400.936417281628
344,1705,"c_1_344_1705",3116,3844,5133.31840435664,412.964510420958
344,1705,"c_1_344_1705",3117,3844,5134.32075579961,412.964510420958
344,1705,"c_1_344_1705",3129,3848,5146.34847640991,408.955166737239
344,1705,"c_1_344_1705",3149,3858,5166.39550526937,398.931745439768
344,1705,"c_1_344_1705",3165,3868,5182.43312835693,388.908324142297
344,1705,"c_1_344_1705",3171,3872,5188.4467403094,384.898980458578
344,1706,"c_1_344_1706",4221,3856,6240.90532461802,400.936417281628
344,1706,"c_1_344_1706",4196,3907,6215.8465385437,349.817021439473
344,1706,"c_1_344_1706",4192,3905,6211.83713277181,351.821724325419
344,1706,"c_1_344_1706",4166,3881,6185.77649195989,375.87791060408
344,1706,"c_1_344_1706",4152,3867,6171.74357175827,389.91067558527
344,1706,"c_1_344_1706",4152,3865,6171.74357175827,391.91534742713
344,1706,"c_1_344_1706",4153,3864,6172.74592320124,392.917698870103
344,1706,"c_1_344_1706",4166,3854,6185.77649195989,402.941120167573
344,1706,"c_1_344_1706",4174,3848,6193.79530350367,408.955166737239
344,1706,"c_1_344_1706",4199,3848,6218.85359287262,408.955166737239
344,1706,"c_1_344_1706",4213,3850,6232.88651307424,406.950463851293
344,1706,"c_1_344_1706",4217,3852,6236.89591884613,404.945792009433
344,1707,"c_1_344_1707",3261,3876,5278.65787347158,380.889605730772
344,1707,"c_1_344_1707",3164,3927,5181.43077691396,329.770209888617
344,1707,"c_1_344_1707",3164,3926,5181.43077691396,330.77256133159
344,1707,"c_1_344_1707",3170,3898,5187.44438886643,358.838091293971
344,1707,"c_1_344_1707",3174,3882,5191.45379463832,374.875559161107
344,1707,"c_1_344_1707",3176,3876,5193.45849752426,380.889605730772
344,1707,"c_1_344_1707",3178,3872,5195.46320041021,384.898980458578
344,1707,"c_1_344_1707",3194,3856,5211.50082349777,400.936417281628
344,1707,"c_1_344_1707",3240,3850,5257.60849316915,406.950463851293
344,1707,"c_1_344_1707",3241,3850,5258.61084461212,406.950463851293
344,1707,"c_1_344_1707",3253,3856,5270.6390619278,400.936417281628
344,1707,"c_1_344_1707",3257,3860,5274.64846769969,396.927073597908
344,1707,"c_1_344_1707",3259,3864,5276.65317058563,392.917698870103
344,1708,"c_1_344_1708",3384,3896,5401.94561084112,360.842794179916
344,1708,"c_1_344_1708",3370,3912,5387.9126906395,344.80532631278
344,1708,"c_1_344_1708",3334,3952,5351.82853539785,304.711672166983
344,1708,"c_1_344_1708",3319,3942,5336.79326375326,314.735093464454
344,1708,"c_1_344_1708",3318,3941,5335.79091231028,315.737413863341
344,1708,"c_1_344_1708",3312,3867,5329.77730035782,389.91067558527
344,1708,"c_1_344_1708",3312,3860,5329.77730035782,396.927073597908
344,1708,"c_1_344_1708",3314,3858,5331.78200324377,398.931745439768
344,1708,"c_1_344_1708",3320,3854,5337.79561519623,402.941120167573
344,1708,"c_1_344_1708",3324,3852,5341.80502096812,404.945792009433
344,1708,"c_1_344_1708",3337,3852,5354.83558972677,404.945792009433
344,1708,"c_1_344_1708",3360,3860,5377.88967291514,396.927073597908
344,1708,"c_1_344_1708",3381,3886,5398.9385565122,370.866184433301
344,1708,"c_1_344_1708",3382,3888,5399.94090795517,368.861512591442
344,1708,"c_1_344_1708",3383,3891,5400.94325939814,365.854489306609
344,1709,"c_1_344_1709",3149,3922,5166.39550526937,334.78190501531
344,1709,"c_1_344_1709",3142,3925,5159.37904516856,331.774881730477
344,1709,"c_1_344_1709",3114,3930,5131.31370147069,326.763186603785
344,1709,"c_1_344_1709",3070,3917,5087.21073468526,339.793631186088
344,1709,"c_1_344_1709",3063,3910,5080.19427458445,346.80999815464
344,1709,"c_1_344_1709",3052,3888,5069.16840871175,368.861512591442
344,1709,"c_1_344_1709",3049,3879,5066.16135438283,377.882582445939
344,1709,"c_1_344_1709",3048,3874,5065.15900293986,382.894277572632
344,1709,"c_1_344_1709",3048,3864,5065.15900293986,392.917698870103
344,1709,"c_1_344_1709",3062,3856,5079.19192314148,400.936417281628
344,1709,"c_1_344_1709",3103,3856,5120.28783559799,400.936417281628
344,1709,"c_1_344_1709",3145,3916,5162.38609949748,340.795951584975
344,1710,"c_1_344_1710",4122,3890,6141.67352517446,366.856840749582
344,1710,"c_1_344_1710",4105,3926,6124.63355064392,330.77256133159
344,1710,"c_1_344_1710",4074,3925,6093.56115261714,331.774881730477
344,1710,"c_1_344_1710",4062,3915,6081.53293530146,341.798303027948
344,1710,"c_1_344_1710",4044,3897,6063.49060932795,359.840442736944
344,1710,"c_1_344_1710",4044,3882,6063.49060932795,374.875559161107
344,1710,"c_1_344_1710",4046,3878,6065.4953122139,378.884933888912
344,1710,"c_1_344_1710",4056,3870,6075.51882664363,386.903652300437
344,1710,"c_1_344_1710",4070,3860,6089.55174684525,396.927073597908
344,1710,"c_1_344_1710",4076,3856,6095.56585550308,400.936417281628
344,1710,"c_1_344_1710",4083,3856,6102.58231560389,400.936417281628
344,1710,"c_1_344_1710",4091,3858,6110.6006304423,398.931745439768
344,1710,"c_1_344_1710",4097,3860,6116.61473910014,396.927073597908
344,1710,"c_1_344_1710",4101,3862,6120.62414487203,394.922370711962
344,1710,"c_1_344_1710",4103,3864,6122.62884775798,392.917698870103
344,1710,"c_1_344_1710",4120,3887,6139.66882228851,369.863864034414
344,1711,"c_1_344_1711",4254,3863,6273.98242553075,393.920050313075
344,1711,"c_1_344_1711",4251,3916,6270.97537120183,340.795951584975
344,1711,"c_1_344_1711",4247,3915,6266.96596542994,341.798303027948
344,1711,"c_1_344_1711",4244,3914,6263.95891110102,342.800654470921
344,1711,"c_1_344_1711",4234,3909,6253.93589337667,347.812349597613
344,1711,"c_1_344_1711",4222,3901,6241.907676061,355.831068009138
344,1711,"c_1_344_1711",4220,3899,6239.90297317505,357.835770895084
344,1711,"c_1_344_1711",4220,3896,6239.90297317505,360.842794179916
344,1711,"c_1_344_1711",4222,3856,6241.907676061,400.936417281628
344,1711,"c_1_344_1711",4223,3856,6242.91002750397,400.936417281628
344,1711,"c_1_344_1711",4253,3862,6272.98007408778,394.922370711962
344,1712,"c_1_344_1712",3323,3910,5340.80266952515,346.80999815464
344,1712,"c_1_344_1712",3315,3940,5332.78385798136,316.739765306314
344,1712,"c_1_344_1712",3300,3927,5317.74908304215,329.770209888617
344,1712,"c_1_344_1712",3290,3915,5307.72556861242,341.798303027948
344,1712,"c_1_344_1712",3262,3875,5279.66022491455,381.891957173745
344,1712,"c_1_344_1712",3262,3874,5279.66022491455,382.894277572632
344,1712,"c_1_344_1712",3266,3872,5283.66913398107,384.898980458578
344,1712,"c_1_344_1712",3276,3868,5293.6926484108,388.908324142297
344,1712,"c_1_344_1712",3282,3866,5299.70675706864,390.913027028243
344,1712,"c_1_344_1712",3308,3862,5325.76789458593,394.922370711962
344,1712,"c_1_344_1712",3311,3862,5328.77494891485,394.922370711962
344,1712,"c_1_344_1712",3315,3874,5332.78385798136,382.894277572632
344,1712,"c_1_344_1712",3319,3888,5336.79326375326,368.861512591442
344,1712,"c_1_344_1712",3321,3896,5338.7979666392,360.842794179916
344,1713,"c_1_344_1713",4195,3906,6214.84418710073,350.819372882446
344,1713,"c_1_344_1713",4186,3945,6205.82352081935,311.728070179621
344,1713,"c_1_344_1713",4176,3943,6195.80000638962,313.732742021481
344,1713,"c_1_344_1713",4144,3935,6163.72476021449,321.751460433006
344,1713,"c_1_344_1713",4129,3930,6148.68998527527,326.763186603785
344,1713,"c_1_344_1713",4127,3928,6146.68528238932,328.767858445644
344,1713,"c_1_344_1713",4123,3923,6142.67587661743,333.779584616423
344,1713,"c_1_344_1713",4123,3890,6142.67587661743,366.856840749582
344,1713,"c_1_344_1713",4151,3867,6170.7412203153,389.91067558527
344,1713,"c_1_344_1713",4153,3868,6172.74592320124,388.908324142297
344,1713,"c_1_344_1713",4169,3882,6188.78354628881,374.875559161107
344,1714,"c_1_344_1714",3314,3940,5331.78200324377,316.739765306314
344,1714,"c_1_344_1714",3232,3963,5249.58968162537,293.685930470626
