"fov","Area","AspectRatio","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.Membrane","Max.Membrane","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI","SplitRatioToLocal","NucArea","NucAspectRatio","Circularity","Eccentricity","Perimeter","Solidity","cell_id","X","version","dualfiles","Run_name","Run_Tissue_name","ISH.concentration","Dash","tissue","Panel","assay_type","slide_ID","cell_ID","median_RNA","RNA_quantile_0.75","RNA_quantile_0.8","RNA_quantile_0.85","RNA_quantile_0.9","RNA_quantile_0.95","RNA_quantile_0.99","nCount_RNA","nFeature_RNA","median_negprobes","negprobes_quantile_0.75","negprobes_quantile_0.8","negprobes_quantile_0.85","negprobes_quantile_0.9","negprobes_quantile_0.95","negprobes_quantile_0.99","nCount_negprobes","nFeature_negprobes","Area.um2","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","cell"
344,3652,0.76,93,71,973,1232,440,692,2658,13296,1823,3968,3643,6356,0,2472,0.82,0.8,0.77,239,15.28,"c_1_344_841",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,841,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17328.6,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.75,2,52.5888,3892,1461,5902,2804,"c_1_344_841"
344,3104,0.6,59,99,935,1364,407,616,2298,4576,1577,3960,3660,5116,0,2840,0.54,0.65,0.65,245,12.67,"c_1_344_842",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,842,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16247.03,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.84,2,44.6976,3087,1477,5097,2788,"c_1_344_842"
344,1512,0.84,51,43,952,1272,636,1280,3226,5948,2497,7156,2209,4432,0,524,0.88,1,0.83,138,10.96,"c_1_344_843",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,843,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20277.39,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.7,2,21.7728,4033,1455,6043,2810,"c_1_344_843"
344,4136,0.95,75,71,869,1148,787,2968,2255,7140,1478,7492,2534,5244,0,2796,0.94,1.05,0.93,222,18.63,"c_1_344_844",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,844,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17877.96,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.34,2,59.5584,4089,1471,6099,2794,"c_1_344_844"
344,4645,0.81,71,88,1002,1480,448,724,3260,6284,2853,6828,3988,6444,0.9,3384,0.84,0.98,0.74,244,19.04,"c_1_344_845",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,845,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,22164.63,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,62.53,2,66.888,4219,1479,6229,2786,"c_1_344_845"
344,5743,0.79,113,89,1890,6868,460,884,1078,3880,436,848,1772,3736,0,3500,0.57,0.82,0.54,297,19.34,"c_1_344_846",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,846,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9512.33,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,82.96,2,82.6992,1536,1482,3546,2783,"c_1_344_846"
344,6406,0.83,109,90,645,1712,306,5324,1182,4976,800,6120,1817,4968,0,2876,0.69,0.89,0.71,301,21.28,"c_1_344_847",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,847,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9822.31,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.68,2,92.2464,2419,1476,4429,2789,"c_1_344_847"
344,2992,0.59,93,55,2148,7580,447,4928,924,3620,503,4884,2119,4104,0,1976,0.66,0.63,0.27,244,12.26,"c_1_344_848",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,848,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9620.24,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,71.91,2,43.0848,1656,1467,3666,2798,"c_1_344_848"
344,5848,0.75,111,83,2082,7324,439,896,1057,2716,455,1064,1483,3692,0,3056,0.73,0.75,0.65,313,18.68,"c_1_344_849",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,849,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8873.87,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,57.55,2,84.2112,1755,1477,3765,2788,"c_1_344_849"
344,5454,0.6,129,77,3068,18156,431,1720,1037,3716,472,1004,1885,4276,0,3636,0.57,0.64,0.63,327,16.68,"c_1_344_850",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,850,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9889.21,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,59.71,2,78.5376,1854,1478,3864,2787,"c_1_344_850"
344,2928,0.94,69,65,2271,18224,422,3324,1793,4116,627,3280,2535,5348,0,1796,0.89,0.93,0.62,199,14.71,"c_1_344_851",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,851,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15191.82,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.83,2,42.1632,1942,1472,3952,2793,"c_1_344_851"
344,7575,0.71,140,99,991,1464,455,1652,1861,5748,1602,4836,4039,6740,0,5892,0.65,0.77,0.57,351,21.58,"c_1_344_852",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,852,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16030.74,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.32,2,109.08,3188,1493,5198,2772,"c_1_344_852"
344,3916,0.88,81,71,954,1504,566,2132,2176,5216,1753,6316,2994,4852,0,3188,0.89,0.89,0.84,235,16.66,"c_1_344_853",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,853,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17608.24,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,48.14,2,56.3904,3988,1483,5998,2782,"c_1_344_853"
344,3753,0.95,92,87,813,1092,321,468,517,1384,461,1304,2005,4776,0,1764,0.94,0.69,0.35,261,14.38,"c_1_344_854",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,854,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9249.1,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,35.23,2,54.0432,2304,1493,4314,2772,"c_1_344_854"
344,5436,0.63,135,85,1668,5568,470,1232,1248,3464,429,960,1567,3556,0,2716,0.44,0.62,0.48,332,16.37,"c_1_344_855",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,855,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11143.18,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,72.23,2,78.2784,1651,1494,3661,2771,"c_1_344_855"
344,1931,0.8,66,53,928,1196,401,740,1774,4260,1156,3172,2611,4636,0,1004,0.86,0.74,0.29,181,10.67,"c_1_344_856",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,856,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13057.76,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,58.39,2,27.8064,3030,1478,5040,2787,"c_1_344_856"
344,5092,0.73,71,97,1015,1620,523,876,2022,3880,1535,4696,2681,4700,0,2952,0.91,0.9,0.86,266,19.14,"c_1_344_857",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,857,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16077.15,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,67.98,2,73.3248,3861,1502,5871,2763,"c_1_344_857"
344,7820,0.6,138,83,2295,5048,633,1200,639,1316,672,1636,1144,2332,0,3312,0.55,0.81,0.66,348,22.47,"c_1_344_858",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,858,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10353.76,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,140.06,2,112.608,1303,1497,3313,2768,"c_1_344_858"
344,7465,0.85,104,123,1091,1928,1091,8224,1180,2784,1052,3228,3469,6168,0,4664,0.87,0.77,0.88,350,21.33,"c_1_344_859",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,859,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12987.48,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,57.49,2,107.496,3369,1517,5379,2748,"c_1_344_859"
344,4529,0.92,77,71,996,1276,512,1188,1498,4260,1155,4548,3061,5856,0,3196,0.89,0.99,0.83,240,18.87,"c_1_344_860",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,860,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14782.48,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,56.35,2,65.2176,3654,1493,5664,2772,"c_1_344_860"
344,7884,0.87,116,101,1336,15300,400,1344,1598,4140,640,2492,1294,3264,0,3380,0.7,0.93,0.93,326,24.18,"c_1_344_861",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,861,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12856.27,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.88,2,113.5296,2016,1504,4026,2761,"c_1_344_861"
344,3212,0.69,57,83,997,1224,588,1200,2075,3664,1535,4036,3170,5888,0,1820,0.93,0.83,0.58,220,14.6,"c_1_344_862",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,862,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17416.44,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,62.48,2,46.2528,3804,1505,5814,2760,"c_1_344_862"
344,5468,0.71,114,81,1995,15200,473,844,938,2980,421,748,1108,2212,0,3192,0.84,0.75,0.84,303,18.05,"c_1_344_863",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,863,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8550.67,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,65.29,2,78.7392,1473,1506,3483,2759,"c_1_344_863"
344,4162,0.85,70,82,743,968,293,404,497,912,344,764,809,3020,0,1088,0.75,0.97,0.67,232,17.94,"c_1_344_864",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,864,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9634.11,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.3,2,59.9328,2099,1491,4109,2774,"c_1_344_864"
344,6004,0.83,91,109,971,1328,455,1060,2077,4356,2015,8976,3843,5948,0,4996,0.89,0.73,0.7,322,18.65,"c_1_344_865",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,865,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16126.2,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,42.76,2,86.4576,3939,1526,5949,2739,"c_1_344_865"
344,3635,0.86,68,79,1093,1652,1146,6104,1784,3492,1147,3736,2593,4688,0,2068,0.77,0.83,0.58,235,15.47,"c_1_344_866",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,866,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14322.46,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,62.68,2,52.344,3293,1515,5303,2750,"c_1_344_866"
344,3488,0.71,89,63,1015,1424,498,1204,1920,4000,1889,5352,3736,6472,0,2616,0.91,0.8,0.49,234,14.91,"c_1_344_867",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,867,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15398.04,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.56,2,50.2272,3736,1507,5746,2758,"c_1_344_867"
344,17764,0.56,275,153,975,1444,507,2468,2340,5812,1999,6976,3832,6616,0,14560,0.55,0.47,0.51,692,25.67,"c_1_344_868",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,868,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17627.75,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.99,2,255.8016,4031,1552,6041,2713,"c_1_344_868"
344,7002,0.76,109,83,877,1432,339,516,530,1116,382,772,1377,4668,0,2704,0.71,0.98,0.79,299,23.42,"c_1_344_869",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,869,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12080.36,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.46,2,100.8288,2248,1516,4258,2749,"c_1_344_869"
344,2748,1,71,71,3373,17272,437,820,1187,3668,451,932,2024,3764,0,1248,0.79,0.71,0.49,221,12.43,"c_1_344_870",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,870,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11211.88,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,49.1,2,39.5712,1923,1519,3933,2746,"c_1_344_870"
344,3377,0.77,90,69,3406,19016,410,620,910,2324,467,1232,2554,4160,0,2772,0.97,0.66,0.21,253,13.35,"c_1_344_871",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,871,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10867.31,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.8,2,48.6288,1858,1520,3868,2745,"c_1_344_871"
344,6500,0.76,89,117,1078,1596,499,1256,1279,3184,1049,3204,3439,6152,0,4760,0.84,0.81,0.72,318,20.44,"c_1_344_872",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,872,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12318.26,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,63.61,2,93.6,3406,1546,5416,2719,"c_1_344_872"
344,6144,0.75,101,135,1074,1452,492,920,1495,3636,1419,7220,4105,6052,0,5008,0.85,0.53,0.73,383,16.04,"c_1_344_873",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,873,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13616.6,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,61.67,2,88.4736,3482,1556,5492,2709,"c_1_344_873"
344,3612,0.73,59,81,913,1248,456,1044,2256,4748,1877,6076,3687,6168,0,2656,0.76,0.97,0.76,216,16.72,"c_1_344_874",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,874,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19039.51,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.73,2,52.0128,4193,1532,6203,2733,"c_1_344_874"
344,8413,0.67,150,100,1721,6088,580,3160,1266,3388,474,3912,1244,2848,0,4016,0.46,0.75,0.58,376,22.38,"c_1_344_875",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,875,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10356.77,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,72.02,2,121.1472,1606,1544,3616,2721,"c_1_344_875"
344,3111,0.69,83,57,693,1212,332,1108,1019,4244,669,2872,1684,4308,0,268,0.85,0.82,0.6,219,14.21,"c_1_344_876",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,876,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10050.82,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.12,2,44.7984,3039,1528,5049,2737,"c_1_344_876"
344,4372,0.69,83,121,1055,1488,521,968,1769,3584,1641,7040,3495,6640,0,2680,0.59,0.59,0.34,305,14.33,"c_1_344_877",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,877,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14996.3,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,61.75,2,62.9568,3729,1560,5739,2705,"c_1_344_877"
344,6982,0.6,95,159,1057,2128,966,8316,1191,3800,904,3828,3300,5592,0,5092,0.49,0.59,0.22,385,18.14,"c_1_344_878",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,878,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12807.58,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.79,2,100.5408,3287,1579,5297,2686,"c_1_344_878"
344,3720,0.89,67,75,1104,1552,504,1280,1405,3776,1414,4732,3700,5572,0,2800,0.97,0.85,0.98,234,15.9,"c_1_344_879",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,879,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12759.25,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,68.85,2,53.568,3545,1541,5555,2724,"c_1_344_879"
344,3344,0.91,63,69,1046,1572,518,1024,2876,5524,2217,5492,3625,5004,0,2784,0.74,0.92,0.93,214,15.63,"c_1_344_880",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,880,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18334.4,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,62.31,2,48.1536,4069,1538,6079,2727,"c_1_344_880"
344,2812,0.8,63,79,1030,1316,453,916,1113,2820,1216,5248,3184,4412,0,2592,0.91,0.75,0.4,217,12.96,"c_1_344_881",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,881,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11722.24,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.55,2,40.4928,3225,1545,5235,2720,"c_1_344_881"
344,1848,0.68,43,63,1037,1640,511,1124,1750,4516,1488,3128,2267,4316,0,772,0.94,0.86,0.54,164,11.27,"c_1_344_882",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,882,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14024.52,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,53.7,2,26.6112,3681,1537,5691,2728,"c_1_344_882"
344,3135,0.41,101,41,2147,6636,436,652,1308,3412,451,1028,1285,2572,0,1468,0.76,0.76,0.31,228,13.75,"c_1_344_883",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,883,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9399.58,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,74.43,2,45.144,1758,1528,3768,2737,"c_1_344_883"
344,2928,0.63,91,57,3413,13604,443,628,971,2444,481,864,1930,3724,0,1408,0.48,0.7,0.27,229,12.79,"c_1_344_884",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,884,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10555.69,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,68.26,2,42.1632,1951,1536,3961,2729,"c_1_344_884"
344,1406,0.7,39,56,564,840,255,404,1103,3000,543,1460,1351,2768,0,608,0.82,0.81,0.54,148,9.5,"c_1_344_885",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,885,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8787.69,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,42.92,2,20.2464,2461,1533,4471,2732,"c_1_344_885"
344,4584,0.56,63,113,925,1392,438,1972,2254,7284,1182,5900,4291,6984,0,3876,0.6,0.75,0.47,277,16.55,"c_1_344_886",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,886,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15556.11,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46,2,66.0096,3121,1570,5131,2695,"c_1_344_886"
344,2796,0.91,63,69,994,1268,484,1040,1731,3052,1571,4520,4050,6792,0,1556,0.84,0.9,0.73,198,14.12,"c_1_344_887",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,887,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16810.99,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,60.87,2,40.2624,3789,1548,5799,2717,"c_1_344_887"
344,4979,0.91,91,83,862,1148,340,472,980,4444,565,2300,2637,5888,0,3248,0.92,0.82,0.64,276,18.04,"c_1_344_888",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,888,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10582.37,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.95,2,71.6976,2419,1557,4429,2708,"c_1_344_888"
344,1652,0.63,37,59,1070,1304,503,992,1887,4028,1938,5224,3548,5764,0,1232,0.82,0.85,0.39,156,10.59,"c_1_344_889",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,889,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14981.64,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,67.98,2,23.7888,3594,1545,5604,2720,"c_1_344_889"
344,1479,0.59,31,53,904,1120,436,720,2644,5160,2174,5896,3352,6312,0.29,796,0.5,0.8,0.56,152,9.73,"c_1_344_890",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,890,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20775.7,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.67,2,21.2976,4239,1541,6249,2724,"c_1_344_890"
344,33544,0.61,368,224,2991,4188,1045,1828,1030,1812,1282,2340,925,2488,0,7368,0.61,0.52,0.3,901,37.23,"c_1_344_891",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,891,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18656.91,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,381.29,2,483.0336,1422,1630,3432,2635,"c_1_344_891"
344,8539,0.79,104,131,1744,5888,380,608,283,708,296,764,313,484,0,0,0,0.83,0.49,359,23.79,"c_1_344_892",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,892,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,4738.19,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,34.72,2,122.9616,832,1571,2842,2694,"c_1_344_892"
344,6201,0.71,119,85,2168,7332,453,776,1302,4264,512,3360,1929,3760,0,4240,0.76,0.75,0.57,323,19.2,"c_1_344_893",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,893,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10677.27,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,67.71,2,89.2944,1853,1560,3863,2705,"c_1_344_893"
344,2768,0.85,65,55,1018,1296,486,988,1495,3240,1294,4704,3603,5976,0,2048,0.96,0.91,0.79,196,14.12,"c_1_344_894",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,894,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14740.51,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,55.27,2,39.8592,3630,1551,5640,2714,"c_1_344_894"
